Name,Acidaminococcus_intestini,Adlercreutzia_equolifaciens,Agathobaculum_butyriciproducens,Alistipes_finegoldii,Alistipes_indistinctus,Alistipes_putredinis,Alistipes_shahii,Anaerostipes_hadrus,Asaccharobacter_celatus,Bacteroides_caccae,Bacteroides_cellulosilyticus,Bacteroides_coprocola,Bacteroides_dorei,Bacteroides_eggerthii,Bacteroides_faecis,Bacteroides_finegoldii,Bacteroides_fragilis,Bacteroides_massiliensis,Bacteroides_ovatus,Bacteroides_plebeius,Bacteroides_salyersiae,Bacteroides_sp_CAG_144,Bacteroides_stercoris,Bacteroides_thetaiotaomicron,Bacteroides_uniformis,Bacteroides_vulgatus,Bacteroides_xylanisolvens,Barnesiella_intestinihominis,Bifidobacterium_adolescentis,Bifidobacterium_bifidum,Bifidobacterium_longum,Bifidobacterium_pseudocatenulatum,Bilophila_wadsworthia,Blautia_hydrogenotrophica,Blautia_obeum,Blautia_wexlerae,Butyricimonas_synergistica,Butyricimonas_virosa,Catenibacterium_mitsuokai,Clostridium_sp_CAG_58,Collinsella_aerofaciens,Collinsella_stercoris,Coprobacter_fastidiosus,Coprococcus_catus,Coprococcus_comes,Dialister_invisus,Dorea_formicigenerans,Dorea_longicatena,Eggerthella_lenta,Escherichia_coli,Eubacterium_eligens,Eubacterium_hallii,Eubacterium_ramulus,Eubacterium_rectale,Eubacterium_siraeum,Eubacterium_sp_CAG_38,Eubacterium_ventriosum,Faecalibacterium_prausnitzii,Firmicutes_bacterium_CAG_110,Firmicutes_bacterium_CAG_83,Flavonifractor_plautii,Fusicatenibacter_saccharivorans,Gemmiger_formicilis,Gordonibacter_pamelaeae,Haemophilus_parainfluenzae,Holdemanella_biformis,Intestinibacter_bartlettii,Lachnospira_pectinoschiza,Lawsonibacter_asaccharolyticus,Methanobrevibacter_smithii,Odoribacter_splanchnicus,Oscillibacter_sp_57_20,Oscillibacter_sp_CAG_241,Parabacteroides_distasonis,Parabacteroides_merdae,Parabacteroides_sp_CAG_409,Paraprevotella_xylaniphila,Parasutterella_excrementihominis,Prevotella_copri,Proteobacteria_bacterium_CAG_139,Roseburia_faecis,Roseburia_hominis,Roseburia_intestinalis,Roseburia_inulinivorans,Ruminococcus_bicirculans,Ruminococcus_bromii,Ruminococcus_gnavus,Ruminococcus_lactaris,Ruminococcus_torques,Ruthenibacterium_lactatiformans,Slackia_isoflavoniconvertens,Streptococcus_parasanguinis,Streptococcus_salivarius,Streptococcus_thermophilus,Veillonella_parvula
1_1_D0,-5.320269947727095,0.4770865428998565,3.1816721185476684,0.41070400869668156,3.0159991808210087,4.387374430723925,-0.3806512714702013,3.1454434072696653,1.3578068407092063,2.9577583264673573,-5.320269947727095,-5.320269947727095,3.049310463260052,-0.054050975319864136,0.02270943654678348,-1.8137631142922892,-5.320269947727095,1.176992066232498,2.1681375845030164,-5.320269947727095,-5.320269947727095,-1.820921012710091,1.046436380106302,-1.7057005323599288,3.19902123789294,4.055939460739478,-5.320269947727095,0.8085034359626349,5.123932489635408,6.230934865678581,5.117700650945666,1.0197428177048105,-5.320269947727095,-5.320269947727095,3.872167626783856,4.078580040866902,-5.320269947727095,-5.320269947727095,1.5003010403858887,-5.320269947727095,5.956222903774325,-0.19697123089619772,-5.320269947727095,3.3213687392574034,4.486305453961798,-5.320269947727095,4.308871781628772,5.351670366544652,-5.320269947727095,4.20730639899068,1.674692550542236,4.793363718967455,0.9075646997790505,5.821040845311451,-5.320269947727095,-5.320269947727095,-2.110505171897058,6.621043762671681,-5.320269947727095,5.366837302493869,2.0270087280134064,5.317322267291688,3.5233727902471736,-5.320269947727095,-5.320269947727095,1.2975505549961541,2.2543038609566013,-5.320269947727095,-5.320269947727095,-5.320269947727095,1.0255976196787504,0.9238539302611946,-2.329563265091842,0.8811780249876309,2.3041150941643718,-5.320269947727095,1.0307963116226313,-5.320269947727095,4.703275517563041,-5.320269947727095,6.032793175550543,2.240355787452531,0.8997924803374815,0.9522978227417456,-5.320269947727095,5.307988562010387,-5.320269947727095,-5.320269947727095,4.294419173505023,0.10661777279085882,1.356160358740163,0.9847444626172344,2.9097279390291373,5.42640979398888,-5.320269947727095
1_15_D0,-3.6560825666314187,-3.6560825666314187,3.6276442373171687,-3.6560825666314187,-3.6560825666314187,-3.6560825666314187,-3.6560825666314187,6.503741773858091,0.6563441872397622,-3.6560825666314187,-3.6560825666314187,-3.6560825666314187,7.407670896102077,-3.6560825666314187,-3.6560825666314187,-3.6560825666314187,4.335260878980856,-3.6560825666314187,-3.6560825666314187,-3.6560825666314187,-3.6560825666314187,-3.6560825666314187,-3.6560825666314187,6.26623355650898,7.806469296610137,-3.6560825666314187,5.7146045156428675,4.369325958573475,6.829854655455654,-3.6560825666314187,-3.6560825666314187,-3.6560825666314187,3.043516785522473,5.553559904910103,-3.6560825666314187,6.9678757194815955,3.074060037885549,-3.6560825666314187,-3.6560825666314187,4.2599102346113655,8.245921151921634,3.739792368370381,4.20767369854423,-3.6560825666314187,-3.6560825666314187,4.510138768920173,-3.6560825666314187,-3.6560825666314187,3.203197115445298,4.868319568973123,-3.6560825666314187,6.910275066104177,-3.6560825666314187,-3.6560825666314187,-3.6560825666314187,5.867954567717318,-3.6560825666314187,2.8241248267129233,-3.6560825666314187,2.4349961264796374,6.064179300339284,-3.6560825666314187,4.268256929905421,2.899123304127918,-3.6560825666314187,3.5772718324946915,2.5259345137724836,-3.6560825666314187,2.4477540759815177,-3.6560825666314187,3.820062253080752,-3.6560825666314187,-3.6560825666314187,4.58469811518082,6.001124089714454,-3.6560825666314187,-3.6560825666314187,-3.6560825666314187,-3.6560825666314187,-3.6560825666314187,8.279885965847093,4.808999707807759,-3.6560825666314187,-3.6560825666314187,-3.6560825666314187,8.63183636812053,7.003132649424781,-3.6560825666314187,-3.6560825666314187,5.357993022370768,-3.6560825666314187,-3.6560825666314187,1.9914266249729966,1.9383139470659874,-3.6560825666314187
1_17_D0,-4.797812099748402,-4.797812099748402,5.256475943180929,1.592994724216469,-4.797812099748402,-4.797812099748402,-4.797812099748402,5.698868759897097,-4.797812099748402,-4.797812099748402,-4.797812099748402,-4.797812099748402,-4.797812099748402,-4.797812099748402,-4.797812099748402,-4.797812099748402,2.0847549149738196,-4.797812099748402,4.712011963270648,-4.797812099748402,-4.797812099748402,-4.797812099748402,-4.797812099748402,3.849282267736837,4.674337064479793,5.147118411184628,2.7345458325055665,4.210936508435062,7.941151088453658,0.924793136985727,5.511615987284346,-4.797812099748402,0.5278463640843043,-4.797812099748402,5.704551099021069,4.477922756616541,-4.797812099748402,-4.797812099748402,-4.797812099748402,1.383454554434202,6.091936089022109,0.5809251261057948,0.7075922843210449,-4.797812099748402,3.802331604712567,-4.797812099748402,3.8485389860591432,4.897320892901452,1.177291527405715,2.6957847889179565,4.930654370659897,4.802393490342063,-4.797812099748402,2.4416615320487587,-4.797812099748402,2.0750938536146464,2.6072723241199167,6.91744372983765,-4.797812099748402,4.432683888496206,2.7830043282005033,5.268580495961464,4.367305176975665,-1.6744136072342943,0.6949649463135295,-4.797812099748402,2.5512166054716454,5.031164023446689,-0.5517610888548052,-4.797812099748402,2.627713157334366,2.1262110510937573,-4.797812099748402,2.438456202557389,4.544628470679649,-4.797812099748402,-4.797812099748402,-4.797812099748402,-4.797812099748402,-0.03717423899066574,6.2358804125177425,1.6715061848379706,3.308220235787487,2.82032818816893,5.317367249290449,5.734154628259902,0.9683379880212932,2.5323603728409756,2.212277576394521,1.2830660988669562,1.4001011053174928,-4.797812099748402,0.22177836185486477,-4.797812099748402,-4.797812099748402
1_19_D0,-4.6645010848475295,1.408536772870315,3.052135889981977,-4.6645010848475295,1.9099633449835887,4.71637973865848,1.7652985414416689,6.125835981758837,2.02446111978871,3.381050752591129,-4.6645010848475295,-4.6645010848475295,-4.6645010848475295,-4.6645010848475295,-4.6645010848475295,-1.5479611297613456,-4.6645010848475295,4.101047156563059,3.469477560520801,-4.6645010848475295,-4.6645010848475295,-4.6645010848475295,-4.6645010848475295,2.7126353801875043,4.073164267793761,5.996073675302524,2.297730929315396,3.347066341380563,7.49279149385118,-4.6645010848475295,5.809830920146526,-4.6645010848475295,0.030376690483427282,-4.6645010848475295,5.364974160684487,5.945937899679843,0.42510225548923586,-4.6645010848475295,-4.6645010848475295,-4.6645010848475295,6.611242670602563,1.7423751264096072,2.034040667346394,4.437380121445283,5.613038720057347,3.2071789415118275,6.093426780386633,7.1841814530589945,-4.6645010848475295,5.230328258278213,-4.6645010848475295,4.497320204598493,4.243212434843219,-4.6645010848475295,-4.6645010848475295,-4.6645010848475295,-4.6645010848475295,6.921323146612012,-4.6645010848475295,3.9997969531382465,0.3396867389187186,5.23021837491831,1.8139868045721812,1.1361464759496513,-4.6645010848475295,-4.6645010848475295,3.3087384186713686,-4.6645010848475295,-4.6645010848475295,-4.6645010848475295,2.931146978829827,2.0266279149950357,-4.6645010848475295,2.866112574578727,2.98932028274362,-4.6645010848475295,1.2125780937214303,-4.6645010848475295,-4.6645010848475295,-4.6645010848475295,-4.6645010848475295,1.8069340920291577,-4.6645010848475295,3.8965971411103695,-4.6645010848475295,-4.6645010848475295,5.145032082938249,-4.6645010848475295,6.160754817638032,1.9385851897813762,3.84440488734886,1.6933798444870867,3.189153018429436,3.9983855250862774,-4.6645010848475295
1_21_D0,-1.9357193325431066,-1.9357193325431066,7.346851344230155,-1.9357193325431066,-1.9357193325431066,-1.9357193325431066,-1.9357193325431066,8.826262948761123,-1.9357193325431066,-1.9357193325431066,-1.9357193325431066,-1.9357193325431066,-1.9357193325431066,-1.9357193325431066,-1.9357193325431066,-1.9357193325431066,-1.9357193325431066,-1.9357193325431066,-1.9357193325431066,-1.9357193325431066,-1.9357193325431066,-1.9357193325431066,-1.9357193325431066,-1.9357193325431066,-1.9357193325431066,-1.9357193325431066,-1.9357193325431066,-1.9357193325431066,-1.9357193325431066,9.817838997636871,3.3993940385481345,-1.9357193325431066,2.4243331514745634,-1.9357193325431066,7.866665006078351,5.015842290392198,-1.9357193325431066,-1.9357193325431066,-1.9357193325431066,-1.9357193325431066,-1.9357193325431066,-1.9357193325431066,-1.9357193325431066,-1.9357193325431066,8.809081011646557,-1.9357193325431066,-1.9357193325431066,10.092725883674118,9.037896189974093,9.552901580556266,-1.9357193325431066,9.028317872697913,-1.9357193325431066,-1.9357193325431066,-1.9357193325431066,-1.9357193325431066,-1.9357193325431066,-1.9357193325431066,-1.9357193325431066,-1.9357193325431066,5.944337623480165,-1.9357193325431066,-1.9357193325431066,6.9236065959818065,-1.9357193325431066,-1.9357193325431066,6.806717924649262,-1.9357193325431066,-1.9357193325431066,-1.9357193325431066,-1.9357193325431066,-1.9357193325431066,-1.9357193325431066,-1.9357193325431066,-1.9357193325431066,-1.9357193325431066,-1.9357193325431066,-1.9357193325431066,-1.9357193325431066,-1.9357193325431066,-1.9357193325431066,-1.9357193325431066,8.807497731100867,-1.9357193325431066,-1.9357193325431066,-1.9357193325431066,10.62068042683102,-1.9357193325431066,-1.9357193325431066,-1.9357193325431066,-1.9357193325431066,3.9199644910634435,2.9068257121026626,-1.9357193325431066,8.031209119851763
1_22_D0,-4.1218654602104845,3.309280371813812,5.150969105279528,3.069340097308171,0.658757396681052,-4.1218654602104845,2.7137096124170226,-4.1218654602104845,2.9666105711934243,5.6856505802429265,-0.2955169561144704,-4.1218654602104845,-4.1218654602104845,4.336275461677853,-4.1218654602104845,-4.1218654602104845,-4.1218654602104845,3.528791223212954,4.284286571636432,-4.1218654602104845,-4.1218654602104845,-4.1218654602104845,-4.1218654602104845,4.180984416329338,7.280625251904592,6.2239360382191755,-4.1218654602104845,-4.1218654602104845,6.547960985445007,-4.1218654602104845,6.835549036833848,7.9261069566345075,0.6278151447198201,-4.1218654602104845,-4.1218654602104845,5.419484582127005,-4.1218654602104845,-4.1218654602104845,-4.1218654602104845,-4.1218654602104845,7.276512477883632,2.6436609268670788,-4.1218654602104845,5.300890283728454,5.898898200773134,-4.1218654602104845,4.844533592043984,6.1653434164915,0.5371687233318543,1.1887545944070084,-4.1218654602104845,3.8264856712110795,-4.1218654602104845,3.911720143385832,-4.1218654602104845,-4.1218654602104845,5.441695719161563,8.110338768626974,-4.1218654602104845,5.659762118913796,3.254749737365719,7.0983172338809695,-4.1218654602104845,0.2725355491999508,-4.1218654602104845,0.8429103148717658,0.5780287556425119,-4.1218654602104845,-1.1521675878720306,-4.1218654602104845,4.008145657366968,-4.1218654602104845,-4.1218654602104845,4.452142070877316,4.513118759212092,-4.1218654602104845,-4.1218654602104845,0.3318736964108506,-4.1218654602104845,2.6459416931145974,-4.1218654602104845,-4.1218654602104845,2.323973793917543,2.376862995862523,4.52064124198815,-4.1218654602104845,-4.1218654602104845,6.414219949761218,-4.1218654602104845,3.5143972418441543,-4.1218654602104845,-4.1218654602104845,2.3537389818494017,-4.1218654602104845,-4.1218654602104845
1_4_D0,5.33034368738549,0.9784188729375458,5.458339439277744,-0.11217720412249221,-3.7032345285912935,-3.7032345285912935,-3.7032345285912935,6.7903005990203384,0.9935459763591155,2.7856773339419814,-3.7032345285912935,-3.7032345285912935,-3.7032345285912935,-3.7032345285912935,-3.7032345285912935,-3.7032345285912935,-3.7032345285912935,-3.7032345285912935,3.6314353365562475,-3.7032345285912935,-3.7032345285912935,-3.7032345285912935,4.016274019251225,-3.7032345285912935,4.993359460119098,6.029469420280641,-3.7032345285912935,-3.7032345285912935,7.694525032798829,-3.7032345285912935,6.066928524615735,-3.7032345285912935,0.686193340883289,-3.7032345285912935,5.1872432672440985,5.409801214272334,-3.7032345285912935,-3.7032345285912935,-3.7032345285912935,-3.7032345285912935,7.732180196233457,2.0452703431383306,-3.7032345285912935,3.5296674355610094,6.013694799523238,-3.7032345285912935,5.6855975640901715,6.9762741588084864,-3.7032345285912935,1.722759063789674,3.9795303551553705,6.901624264676462,4.578930681772238,-3.7032345285912935,-3.7032345285912935,-3.7032345285912935,2.4220590165132663,8.989889275278928,-3.7032345285912935,3.544342972406109,2.945290773008,7.420622003776964,4.720169730698632,-3.7032345285912935,-3.7032345285912935,-3.7032345285912935,-3.7032345285912935,0.9572382553824337,2.761628298072324,-3.7032345285912935,-3.7032345285912935,-3.7032345285912935,-3.7032345285912935,3.9852935903824447,4.968542098849381,-3.7032345285912935,-3.7032345285912935,1.2423081662449782,7.832926180107135,-3.7032345285912935,-3.7032345285912935,0.04249000843002193,-3.7032345285912935,6.050359440235224,-3.7032345285912935,-3.7032345285912935,4.597310223672514,-3.7032345285912935,7.094183993109683,-3.7032345285912935,-3.7032345285912935,2.114902763824217,-3.7032345285912935,2.0701969845933217,-3.7032345285912935
1_9_D0,-3.6151832742264993,-3.6151832742264993,5.929705104425661,2.882429748252079,-3.6151832742264993,-3.6151832742264993,-3.6151832742264993,6.417462578411197,-3.6151832742264993,-3.6151832742264993,-3.6151832742264993,-3.6151832742264993,-3.6151832742264993,-3.6151832742264993,-3.6151832742264993,-3.6151832742264993,5.00196974655128,-3.6151832742264993,-3.6151832742264993,-3.6151832742264993,-3.6151832742264993,2.9690081099864214,-3.6151832742264993,-3.6151832742264993,-3.6151832742264993,6.613813302691378,-3.6151832742264993,4.695396267497974,5.775285842426476,-3.6151832742264993,7.209872882733357,-3.6151832742264993,-3.6151832742264993,0.6786394416043731,-0.005255974773442418,7.473150507885398,-3.6151832742264993,-3.6151832742264993,-3.6151832742264993,-3.6151832742264993,-3.6151832742264993,-3.6151832742264993,-3.6151832742264993,4.586892289992266,6.729483877836057,4.575778098914478,2.0350032696802387,-3.6151832742264993,4.459153288922261,3.0617697603265004,-1.3188535935620482,5.6251737568423925,-3.6151832742264993,8.870739275130084,-3.6151832742264993,-3.6151832742264993,-3.6151832742264993,7.925639289732498,-3.6151832742264993,-3.6151832742264993,4.275587674959318,7.58349677337747,-3.6151832742264993,4.735903827113816,2.897074098630794,-3.6151832742264993,4.6892024118859785,-3.6151832742264993,-3.6151832742264993,-3.6151832742264993,-3.6151832742264993,-3.6151832742264993,-3.6151832742264993,-3.6151832742264993,-3.6151832742264993,-3.6151832742264993,-3.6151832742264993,-3.6151832742264993,-3.6151832742264993,1.1163139426977686,7.394900501320276,5.931378930913455,-3.6151832742264993,3.5215997942057555,4.226214873228613,7.9196249653286,5.96470677754047,6.004428371249735,7.475009868630314,3.1494800642999854,-3.6151832742264993,3.0863924219893786,4.436837365084125,5.659638092336649,2.959849181930897
1_1_W10,-5.941743531867438,-1.1147235351135887,3.5088585436861983,-0.7568744269205112,2.1578248489681373,4.634022633880786,1.458280680690792,3.0605834795464,-0.3441301102444676,3.0946037421248516,-0.8375972253681656,-5.941743531867438,3.1152916530676844,-0.1591186381157268,2.736756537543589,0.6769202251117274,-5.941743531867438,1.6761279105251248,2.0750400381209895,-5.941743531867438,-5.941743531867438,0.5335201116115371,1.4949360384258776,1.7594548207047165,3.4385808066310863,3.394660746233491,-1.4760265740944956,1.8239461334873877,4.480303696089852,4.761700825373392,3.101080975863254,-0.14545234685061814,-5.941743531867438,-1.7288256955966332,3.751170428314764,3.229585964983797,-3.7400839720650296,-5.941743531867438,0.42875131474345896,0.17198701429395857,4.793880488316715,-0.9935625752473367,-1.1679981934284545,2.711932751159039,3.523884761587012,1.545485682621793,3.052632683224158,4.4366174067297495,-5.941743531867438,1.184492877186389,4.307844067384066,4.2782402696386885,0.871910269915734,5.093006206173955,0.7957140511666552,-5.941743531867438,-2.417099746434646,6.306961215066956,-5.941743531867438,4.887698346778645,0.6269362231462354,4.748917087933682,3.2055552319739204,-5.941743531867438,-5.941743531867438,0.9736578770436415,-1.9254802129254873,-5.941743531867438,-0.7587524143871764,-5.941743531867438,1.2495531901979469,2.95949724302422,-2.1756711586187123,2.4261191128517456,2.495822299026157,-5.941743531867438,1.9916887154732104,-1.5547911187276888,5.091547868896713,-5.941743531867438,5.579474392364148,1.1293278754089808,-5.941743531867438,0.58647306970584,-5.941743531867438,-5.941743531867438,-5.941743531867438,-2.4677084063493417,4.330367484410983,-0.11668739103941128,1.1035818661343466,-0.9034494072540475,0.6969948326584072,2.010842700775087,-5.941743531867438
1_1_W14,-5.879934136257456,-1.1781932046223114,3.6905436760669135,1.459461978867271,1.7891693174153618,4.5188006108617955,1.3691663940238765,2.83729674527652,0.4504263788870393,2.8209995427893713,-1.2627156842964284,-5.879934136257456,3.076426801761273,-0.42123053199474025,1.3594505125137628,0.9715793562024855,-5.879934136257456,1.6155096830267315,2.206926621461079,-5.879934136257456,-5.879934136257456,-0.1756565542695716,2.419130781832335,1.3943776691151575,3.59568367713078,3.7504566395122767,-0.2963022432111968,1.5824352455050956,3.784109969440874,4.651875560609813,3.0675788803769493,-1.6379772131736017,-5.879934136257456,-5.879934136257456,4.112085464229562,3.8733649890178032,-2.4573281230778354,-5.879934136257456,1.0433607123802648,0.6954990379226267,4.709016586774023,-1.270092602496537,-0.4167146488413467,2.729573557306974,3.637631995437493,1.2233705699358701,2.950216290695745,4.5864612000899045,-5.879934136257456,-5.879934136257456,4.695911723047755,4.233498337535194,1.7243276992729797,5.706865885407226,-0.9928866278417212,-0.04320606148054118,-5.879934136257456,6.445208895626424,-5.879934136257456,4.451713973618667,0.4194737379131297,4.527893929550135,3.0365145144169716,-5.879934136257456,-5.879934136257456,1.2908684081350525,0.4090711051813267,-5.879934136257456,-0.68132391385896,-5.879934136257456,1.2413853142982507,2.2975419145515534,-2.2769791076050767,2.7686076042242513,2.612583345456785,-5.879934136257456,1.9254613198850716,-5.879934136257456,5.48453935259914,-5.879934136257456,5.217924643823759,1.4923866852376477,0.06291678241952248,2.1501073095556933,-5.879934136257456,-5.879934136257456,-5.879934136257456,-5.879934136257456,4.026262855446556,-0.3111923933687324,3.010823166356457,0.549474239216198,1.6488395018387063,1.1380294892357687,-5.879934136257456
