Akkermansia_muciniphila,Alistipes_finegoldii,Alistipes_onderdonkii,Alistipes_putredinis,Alistipes_shahii,Anaerostipes_hadrus,Anaerotruncus_unclassified,Bacteroides_caccae,Bacteroides_cellulosilyticus,Bacteroides_dorei,Bacteroides_faecis,Bacteroides_fragilis,Bacteroides_massiliensis,Bacteroides_ovatus,Bacteroides_stercoris,Bacteroides_thetaiotaomicron,Bacteroides_uniformis,Bacteroides_vulgatus,Bacteroides_xylanisolvens,Barnesiella_intestinihominis,Bifidobacterium_adolescentis,Bifidobacterium_bifidum,Bifidobacterium_longum,Bilophila_unclassified,Bilophila_wadsworthia,Burkholderiales_bacterium_1_1_47,C2likevirus_unclassified,Clostridiales_bacterium_1_7_47FAA,Clostridium_asparagiforme,Clostridium_bartlettii,Clostridium_bolteae,Clostridium_citroniae,Clostridium_clostridioforme,Clostridium_hathewayi,Clostridium_leptum,Clostridium_symbiosum,Collinsella_aerofaciens,Coprococcus_catus,Coprococcus_comes,Dialister_invisus,Dorea_formicigenerans,Dorea_longicatena,Dorea_unclassified,Escherichia_coli,Escherichia_unclassified,Eubacterium_eligens,Eubacterium_hallii,Eubacterium_ramulus,Eubacterium_rectale,Eubacterium_siraeum,Eubacterium_ventriosum,Faecalibacterium_prausnitzii,Flavonifractor_plautii,Haemophilus_parainfluenzae,Holdemania_filiformis,Holdemania_unclassified,Lachnospiraceae_bacterium_1_1_57FAA,Lachnospiraceae_bacterium_2_1_58FAA,Lachnospiraceae_bacterium_3_1_46FAA,Lachnospiraceae_bacterium_3_1_57FAA_CT1,Lachnospiraceae_bacterium_5_1_63FAA,Lachnospiraceae_bacterium_7_1_58FAA,Lachnospiraceae_bacterium_8_1_57FAA,Odoribacter_splanchnicus,Oscillibacter_unclassified,Parabacteroides_distasonis,Parabacteroides_merdae,Parabacteroides_unclassified,Parasutterella_excrementihominis,Peptostreptococcaceae_noname_unclassified,Prevotella_copri,Roseburia_hominis,Roseburia_intestinalis,Roseburia_inulinivorans,Roseburia_unclassified,Ruminococcaceae_bacterium_D16,Ruminococcus_bromii,Ruminococcus_gnavus,Ruminococcus_obeum,Ruminococcus_torques,Streptococcus_parasanguinis,Streptococcus_salivarius,Subdoligranulum_unclassified,Veillonella_atypica,Veillonella_dispar,Veillonella_parvula,Veillonella_unclassified
-3.6577049459414015,-3.6577049459414015,0.6421857298998965,3.482265106492222,-3.6577049459414015,1.8844242114598568,0.9655727449825112,6.770438684611551,1.8431769148469763,-3.6577049459414015,-3.6577049459414015,5.694668243034552,-3.6577049459414015,2.826510355657863,6.188409361191816,8.494461272779853,9.589730511951744,6.993460772175499,0.2870550658752933,-3.6577049459414015,1.499728176636447,-3.6577049459414015,3.657643688864301,-3.6577049459414015,-3.6577049459414015,-3.6577049459414015,-3.6577049459414015,4.639430512938782,2.459447190658393,-3.6577049459414015,3.6247361552024673,-3.6577049459414015,6.334268367015973,1.350176676592424,1.870598127306128,-3.6577049459414015,-3.6577049459414015,-3.6577049459414015,-3.6577049459414015,6.999946208826398,-3.6577049459414015,1.9065396730594628,1.661671658601776,0.9869746027881056,1.8107684246549611,0.6435435266263454,5.361271599514536,-3.6577049459414015,1.1670498866102914,3.4087430598098667,-3.6577049459414015,5.901557559899128,2.6609007493546883,-3.6577049459414015,-3.6577049459414015,-3.6577049459414015,-3.6577049459414015,-3.6577049459414015,2.1917255872412573,-3.6577049459414015,2.4726053116526323,2.0615677607223954,-3.6577049459414015,-3.6577049459414015,5.760587033634628,3.4023149184446018,2.753566169804384,-3.6577049459414015,-3.6577049459414015,-3.6577049459414015,-3.6577049459414015,3.4636777876349605,-3.6577049459414015,2.682502994832136,3.913691126204722,-0.0897659791620473,-3.6577049459414015,2.48494717140787,3.0143225724027696,5.343004181437678,-3.6577049459414015,-3.6577049459414015,5.281944966715325,-3.6577049459414015,-3.6577049459414015,-3.6577049459414015,-3.6577049459414015
6.779591705878708,-2.5221759943545017,-2.5221759943545017,-2.5221759943545017,-2.5221759943545017,-2.5221759943545017,2.4559155551541725,8.613395487677682,-2.5221759943545017,-0.4053285166469837,-2.5221759943545017,9.422763253144796,-2.5221759943545017,-2.5221759943545017,-2.5221759943545017,9.871173715339069,10.430098183835993,8.100909138641454,-2.5221759943545017,-2.5221759943545017,-2.5221759943545017,-2.5221759943545017,-2.5221759943545017,-2.5221759943545017,-2.5221759943545017,-2.5221759943545017,-2.5221759943545017,5.752394812344249,3.527993023267533,-2.5221759943545017,5.3547556589511744,-2.5221759943545017,7.271488645612269,2.3139796291892587,1.6451518248165566,3.241803372979655,-2.5221759943545017,-2.5221759943545017,-2.5221759943545017,5.423556172552528,-2.5221759943545017,0.0885173530070471,-2.5221759943545017,4.814651952086383,3.489272240387632,-2.5221759943545017,2.3673362028414253,-2.5221759943545017,-2.5221759943545017,-2.5221759943545017,-2.5221759943545017,6.869532582944614,2.122881461966664,4.822827979398397,-2.5221759943545017,-2.5221759943545017,-2.5221759943545017,-2.5221759943545017,-0.7637610570991615,-2.5221759943545017,-2.5221759943545017,0.9316328613039512,-2.5221759943545017,-2.5221759943545017,5.372218097168657,-2.5221759943545017,-2.5221759943545017,1.7973086320852405,-2.5221759943545017,-2.5221759943545017,-2.5221759943545017,5.119628987702786,-2.5221759943545017,6.564146739879482,-2.5221759943545017,-2.5221759943545017,-2.5221759943545017,-2.5221759943545017,3.091622682987589,5.407443210439151,-2.5221759943545017,-2.5221759943545017,4.683166134861512,-2.5221759943545017,-2.5221759943545017,0.7890154904250117,2.504344874371496
7.002344293130649,-2.6867703950911466,-1.377263189646376,4.036262362446126,-2.6867703950911466,2.3818440956915783,-2.6867703950911466,8.028496042697519,-2.6867703950911466,5.371106314934394,-2.6867703950911466,8.57472555786783,-2.6867703950911466,5.072145649888708,-2.6867703950911466,9.32359379934307,10.569913029474476,7.823376776858243,-2.6867703950911466,-2.6867703950911466,-2.6867703950911466,-2.6867703950911466,-2.6867703950911466,-2.6867703950911466,-2.6867703950911466,-2.6867703950911466,-2.6867703950911466,3.352705681567248,1.3490507815256016,-2.6867703950911466,3.565389721964657,-2.6867703950911466,5.013910053273336,-2.6867703950911466,2.9652146436048312,-2.6867703950911466,-2.6867703950911466,-2.6867703950911466,-2.6867703950911466,7.598688757776493,-2.6867703950911466,2.412864261960124,-2.6867703950911466,3.528042496238819,-2.6867703950911466,-2.6867703950911466,4.501208761308517,-2.6867703950911466,-2.6867703950911466,-2.6867703950911466,-2.6867703950911466,7.777090101900823,1.8201706845525132,-2.6867703950911466,-2.6867703950911466,-2.6867703950911466,-2.6867703950911466,-2.6867703950911466,-2.6867703950911466,-2.6867703950911466,3.1945287503516777,2.2991189132346435,-2.6867703950911466,-2.6867703950911466,4.97866815306541,-2.6867703950911466,-2.6867703950911466,-2.6867703950911466,-2.6867703950911466,-2.6867703950911466,-2.6867703950911466,3.332941163108804,-2.6867703950911466,3.8997658827641777,5.655437415755898,-2.6867703950911466,-2.6867703950911466,2.362116878074012,3.1577984747209618,4.575781622960677,-2.6867703950911466,-2.6867703950911466,4.525212634545582,0.6179964635827506,-2.6867703950911466,1.9706866165127528,2.138327855233438
8.936466539364497,-2.3702201704033143,-2.3702201704033143,-2.3702201704033143,-2.3702201704033143,-2.3702201704033143,-2.3702201704033143,8.009086018421428,-2.3702201704033143,-2.3702201704033143,-2.3702201704033143,9.375746468005005,-2.3702201704033143,-2.3702201704033143,-2.3702201704033143,10.340618345110348,10.311288843345942,7.088210830513249,-2.3702201704033143,-2.3702201704033143,-2.3702201704033143,-2.3702201704033143,-2.3702201704033143,-2.3702201704033143,-2.3702201704033143,-2.3702201704033143,-2.3702201704033143,1.9993633522619323,1.0703309299965156,-2.3702201704033143,2.586447307214817,-2.3702201704033143,4.427745885275121,3.291139621361177,4.862650275937083,2.1083882123864743,-2.3702201704033143,-2.3702201704033143,-2.3702201704033143,7.703851953573823,-2.3702201704033143,-2.3702201704033143,2.1571243981488006,-2.3702201704033143,2.7814724285899413,-2.3702201704033143,2.7568521733987463,-2.3702201704033143,-2.3702201704033143,-2.3702201704033143,-2.3702201704033143,8.237568562611461,3.912557491124458,-2.3702201704033143,-2.3702201704033143,-2.3702201704033143,4.3561504766474615,-2.3702201704033143,-2.3702201704033143,-2.3702201704033143,-2.3702201704033143,2.992147286863121,-2.3702201704033143,-2.3702201704033143,6.947900507690661,-2.3702201704033143,-2.3702201704033143,-2.3702201704033143,-2.3702201704033143,-2.3702201704033143,-2.3702201704033143,4.46628377436401,2.924727776842497,5.061986678630145,6.416419731854732,-2.3702201704033143,-2.3702201704033143,-2.3702201704033143,2.9775001929133733,4.771795464656545,-2.3702201704033143,-2.3702201704033143,5.6460040423910725,-2.3702201704033143,-2.3702201704033143,-2.3702201704033143,-2.3702201704033143
6.304073164188296,2.452385115003084,-3.95194301602211,4.123898057547111,2.414624957119094,0.2996084472924298,-3.95194301602211,7.031052200146984,-3.95194301602211,0.9569814190160972,-0.9782131029401936,6.769616289378583,-3.95194301602211,2.613879186562647,6.928387050553603,7.761194607284664,9.00059796600171,7.396900783526139,-3.95194301602211,-3.95194301602211,-3.95194301602211,-3.95194301602211,-3.95194301602211,1.9411043931405203,-3.95194301602211,-3.95194301602211,2.299566434827306,3.3958537667971536,2.0979190259709624,-3.95194301602211,4.975232194260875,-0.0699309476117626,5.451039932381939,0.5937677210248218,1.4559985472625705,2.612742324013846,-3.95194301602211,-3.95194301602211,-3.95194301602211,6.889075233855832,-3.95194301602211,2.6863229292993456,1.706266449652432,1.5618602570534978,2.753500736093187,-3.95194301602211,4.352542662722872,-3.95194301602211,-3.95194301602211,-3.95194301602211,-3.95194301602211,5.69131669198103,2.971494847939941,-3.95194301602211,1.1283324880966497,-3.95194301602211,-3.95194301602211,-3.95194301602211,1.0912654399750783,-3.95194301602211,1.5329793046205875,2.785948187926417,-3.95194301602211,-3.95194301602211,5.492971444791669,5.354753908895172,3.3424718652844394,-3.95194301602211,-3.95194301602211,-3.95194301602211,6.237438624845375,4.903769174203461,-3.95194301602211,3.6248294185700063,-3.95194301602211,-3.95194301602211,-3.95194301602211,3.615118290823909,3.306037991654956,5.099471783854156,-3.95194301602211,-3.95194301602211,4.9344637171701615,-3.95194301602211,-3.95194301602211,-3.95194301602211,-1.0366126199566494
8.376444868941238,-2.5411804192988967,-2.5411804192988967,-2.5411804192988967,-2.5411804192988967,1.292589334819791,-2.5411804192988967,7.025359443462047,-2.5411804192988967,-2.5411804192988967,-2.5411804192988967,6.920212283439116,-2.5411804192988967,-2.5411804192988967,-2.5411804192988967,9.72064700844228,10.711252173400602,8.020385805524713,-2.5411804192988967,-2.5411804192988967,-2.5411804192988967,-2.5411804192988967,-2.5411804192988967,-2.5411804192988967,-2.5411804192988967,-2.5411804192988967,2.3648958064837053,2.7733215012556283,2.568593324649731,-2.5411804192988967,5.025264498988439,-2.5411804192988967,5.936789388928712,-0.2997491695308323,5.743701861738776,-2.5411804192988967,-2.5411804192988967,-2.5411804192988967,-2.5411804192988967,7.785043366792592,-2.5411804192988967,3.86996502145804,3.5823373207296765,4.76151623313147,-2.5411804192988967,-2.5411804192988967,5.674470870096026,-2.5411804192988967,-2.5411804192988967,-2.5411804192988967,-2.5411804192988967,6.030038485048629,4.11145620222919,-2.5411804192988967,-2.5411804192988967,-2.5411804192988967,-2.5411804192988967,-2.5411804192988967,-2.5411804192988967,-2.5411804192988967,2.0777054503810675,2.474912756526249,-2.5411804192988967,-2.5411804192988967,7.0499299910570725,-2.5411804192988967,-2.5411804192988967,-2.5411804192988967,-2.5411804192988967,-2.5411804192988967,-2.5411804192988967,-2.5411804192988967,-2.5411804192988967,1.5572859518298223,6.255466449029613,-2.5411804192988967,-2.5411804192988967,3.310964724338832,3.1114113521969315,5.947844259595623,-2.5411804192988967,-2.5411804192988967,7.047622632036052,-2.5411804192988967,-2.5411804192988967,-2.5411804192988967,-2.5411804192988967
6.7698665851536095,-3.293246299354226,-3.293246299354226,-3.293246299354226,-3.293246299354226,2.227419695453001,-3.293246299354226,9.010411514541335,-3.293246299354226,7.688346888156625,-3.293246299354226,4.782335985405194,-3.293246299354226,-3.293246299354226,0.4881936914292346,7.904342373349328,9.274430567407816,7.098379604985412,-3.293246299354226,-3.293246299354226,-3.293246299354226,-3.293246299354226,-3.293246299354226,-3.293246299354226,-3.293246299354226,-3.293246299354226,-3.293246299354226,4.231740648734527,2.8690336113008064,-3.293246299354226,4.909520849436374,2.4500076750235813,7.853635540956921,1.074899191713795,4.873391166250695,1.09030791672871,-3.293246299354226,-3.293246299354226,-3.293246299354226,5.735888017656851,-3.293246299354226,5.029185579324256,-3.293246299354226,8.204487726026315,-3.293246299354226,-3.293246299354226,5.98145253886964,-3.293246299354226,4.97240331004334,-3.293246299354226,-3.293246299354226,5.165291336239037,3.287198351833645,-3.293246299354226,-3.293246299354226,-3.293246299354226,-3.293246299354226,4.4579877414927935,3.336792129454631,-3.293246299354226,2.535251071203564,2.6143506285232103,-3.293246299354226,-3.293246299354226,7.173229440029822,-3.293246299354226,-3.293246299354226,0.9856260406284498,-3.293246299354226,-3.293246299354226,-3.293246299354226,-3.293246299354226,-3.293246299354226,-0.1079199416373768,3.90095324460496,-3.293246299354226,-3.293246299354226,5.645542249805421,3.1443326896795325,6.588305209786483,-3.293246299354226,-3.293246299354226,6.500141818631285,-3.293246299354226,-3.293246299354226,-3.293246299354226,-3.293246299354226
4.906473139734844,-2.7711366883718096,-2.7711366883718096,-2.7711366883718096,-2.7711366883718096,-0.1228276846007059,1.9576423969926215,8.014925740216288,-2.7711366883718096,-0.1964026749688567,-2.7711366883718096,7.929660845513891,-2.7711366883718096,-2.7711366883718096,-2.7711366883718096,9.546360792918632,10.450011288915723,7.859930501711977,-2.7711366883718096,-2.7711366883718096,-2.7711366883718096,-2.7711366883718096,-2.7711366883718096,-2.7711366883718096,-2.7711366883718096,-2.7711366883718096,-2.7711366883718096,4.367402938531904,3.8562842847498366,-2.7711366883718096,6.315778393644059,-2.7711366883718096,6.470729047382125,0.9174790685563874,2.483945092984973,1.709606738172269,-2.7711366883718096,-2.7711366883718096,-2.7711366883718096,6.378262341331251,-2.7711366883718096,1.66906739442606,0.8500920629415756,6.388247269258345,-2.7711366883718096,-2.7711366883718096,3.6833633000673816,-2.7711366883718096,-2.7711366883718096,-2.7711366883718096,-2.7711366883718096,6.854894062227981,3.9546292878710094,-2.7711366883718096,1.0444166319742418,-0.5283741674161835,-2.7711366883718096,-2.7711366883718096,-0.0153251845153139,-2.7711366883718096,1.2741712637142315,2.9359345825004226,-2.7711366883718096,-2.7711366883718096,7.032122024199071,-2.7711366883718096,-2.7711366883718096,2.1925892308167683,-2.7711366883718096,-2.7711366883718096,-2.7711366883718096,3.9611010444575054,-2.7711366883718096,4.869935255020823,-2.7711366883718096,-2.7711366883718096,-2.7711366883718096,3.43692476797306,1.0333171736229492,4.7535051533025054,-2.7711366883718096,-2.7711366883718096,5.7795803066472216,-2.7711366883718096,-2.7711366883718096,-2.7711366883718096,-2.7711366883718096
7.113689666338274,-3.22926362852723,-3.22926362852723,-3.22926362852723,-3.22926362852723,3.8925404988167474,-3.22926362852723,6.829715706746896,-3.22926362852723,-3.22926362852723,-3.22926362852723,6.347975677623643,-3.22926362852723,-3.22926362852723,-3.22926362852723,8.653352829296589,9.66330540108929,8.099295703286229,-3.22926362852723,-3.22926362852723,-3.22926362852723,-3.22926362852723,-3.22926362852723,-3.22926362852723,-3.22926362852723,-3.22926362852723,-3.22926362852723,5.101192710106484,4.2671847344362845,-3.22926362852723,6.61916924492928,2.265794526011897,7.025996089185316,2.946480032571187,4.812191427946871,-3.22926362852723,-3.22926362852723,-3.22926362852723,-3.22926362852723,7.646746752266496,-3.22926362852723,4.087227625258347,1.2076259748417062,3.764459039951605,1.9185098439805,-3.22926362852723,6.005552845043912,-3.22926362852723,-3.22926362852723,-3.22926362852723,-3.22926362852723,7.699451509623811,4.739365323859293,-3.22926362852723,2.4491528489196366,-3.22926362852723,-3.22926362852723,-3.22926362852723,2.633654236114448,-3.22926362852723,4.025310706029349,3.98836052575532,-3.22926362852723,-3.22926362852723,7.622117481165697,-3.22926362852723,-3.22926362852723,-3.22926362852723,-3.22926362852723,-3.22926362852723,-3.22926362852723,2.8085137405999223,-3.22926362852723,5.783488580985667,6.226876500235923,-3.22926362852723,-3.22926362852723,2.8448304467163785,4.555384116875283,6.618743909700019,-3.22926362852723,-3.22926362852723,6.455574372852789,-3.22926362852723,-3.22926362852723,-3.22926362852723,0.9372308938392012
7.889211753043747,-3.4177981507595447,-3.4177981507595447,-3.4177981507595447,-3.4177981507595447,5.0388569954610425,2.891160523058602,9.492815425554832,-3.4177981507595447,-3.4177981507595447,-3.4177981507595447,6.95959003662365,-3.4177981507595447,-3.4177981507595447,-3.4177981507595447,8.43838329209062,8.243565567510043,5.398506476459374,-3.4177981507595447,-3.4177981507595447,-3.4177981507595447,-3.4177981507595447,-3.4177981507595447,-3.4177981507595447,-3.4177981507595447,-3.4177981507595447,-3.4177981507595447,4.158951413335938,2.595941476158651,2.124529585312791,4.435779093698493,1.4157246697270691,6.178569674001341,3.9328688745712936,4.805181323394915,2.945364923960276,-3.4177981507595447,-3.4177981507595447,-3.4177981507595447,1.9184953378499507,-3.4177981507595447,4.206396267556016,3.406118795784828,4.304762695133595,-3.4177981507595447,-3.4177981507595447,7.627457630131022,-3.4177981507595447,-3.4177981507595447,-3.4177981507595447,-3.4177981507595447,1.271055109200633,3.387205949519931,-3.4177981507595447,2.639101076812681,-3.4177981507595447,3.720822465407947,-3.4177981507595447,3.494553878370545,3.3658654314189844,5.121383149005754,2.219158584803351,-3.4177981507595447,-3.4177981507595447,6.827153107980514,-3.4177981507595447,-3.4177981507595447,2.3075874847435696,-3.4177981507595447,-1.1132554427246577,-3.4177981507595447,-3.4177981507595447,-3.4177981507595447,-3.4177981507595447,3.5024917298984466,0.911526886770348,-3.4177981507595447,1.6173675177609734,3.888218503972362,6.369770623643265,-3.4177981507595447,-3.4177981507595447,7.360800051573246,-3.4177981507595447,-3.4177981507595447,-3.4177981507595447,-3.4177981507595447
