Name,Actinomyces_odontolyticus,Actinomyces_oris,Actinomyces_sp_HMSC035G02,Adlercreutzia_equolifaciens,Agathobaculum_butyriciproducens,Akkermansia_muciniphila,Alistipes_finegoldii,Alistipes_indistinctus,Alistipes_putredinis,Alistipes_shahii,Anaerostipes_hadrus,Anaerotruncus_colihominis,Asaccharobacter_celatus,Bacteroides_caccae,Bacteroides_cellulosilyticus,Bacteroides_clarus,Bacteroides_dorei,Bacteroides_eggerthii,Bacteroides_finegoldii,Bacteroides_fragilis,Bacteroides_intestinalis,Bacteroides_massiliensis,Bacteroides_ovatus,Bacteroides_stercoris,Bacteroides_thetaiotaomicron,Bacteroides_uniformis,Bacteroides_vulgatus,Bacteroides_xylanisolvens,Barnesiella_intestinihominis,Bifidobacterium_adolescentis,Bifidobacterium_bifidum,Bifidobacterium_dentium,Bifidobacterium_longum,Bifidobacterium_pseudocatenulatum,Bilophila_wadsworthia,Blautia_obeum,Blautia_sp_CAG_257,Blautia_wexlerae,Butyricimonas_synergistica,Butyricimonas_virosa,Clostridium_bolteae,Clostridium_citroniae,Clostridium_clostridioforme,Clostridium_innocuum,Clostridium_leptum,Clostridium_sp_CAG_58,Clostridium_symbiosum,Collinsella_aerofaciens,Collinsella_stercoris,Coprobacter_fastidiosus,Coprococcus_catus,Coprococcus_comes,Desulfovibrio_piger,Dorea_formicigenerans,Dorea_longicatena,Eggerthella_lenta,Enterococcus_faecalis,Enterococcus_faecium,Erysipelatoclostridium_ramosum,Escherichia_coli,Eubacterium_eligens,Eubacterium_hallii,Eubacterium_ramulus,Eubacterium_rectale,Eubacterium_siraeum,Eubacterium_sp_CAG_180,Eubacterium_sp_CAG_38,Faecalibacterium_prausnitzii,Firmicutes_bacterium_CAG_83,Flavonifractor_plautii,Fusicatenibacter_saccharivorans,Gemmiger_formicilis,Gordonibacter_pamelaeae,Holdemanella_biformis,Hungatella_hathewayi,Intestinibacter_bartlettii,Intestinimonas_butyriciproducens,Klebsiella_pneumoniae,Lachnospira_pectinoschiza,Lactobacillus_fermentum,Lactobacillus_gasseri,Lawsonibacter_asaccharolyticus,Odoribacter_splanchnicus,Oscillibacter_sp_57_20,Oscillibacter_sp_CAG_241,Parabacteroides_distasonis,Parabacteroides_merdae,Paraprevotella_xylaniphila,Phascolarctobacterium_faecium,Prevotella_copri,Roseburia_faecis,Roseburia_hominis,Roseburia_intestinalis,Roseburia_inulinivorans,Rothia_mucilaginosa,Ruminococcus_bicirculans,Ruminococcus_bromii,Ruminococcus_gnavus,Ruminococcus_lactaris,Ruminococcus_torques,Ruthenibacterium_lactatiformans,Sellimonas_intestinalis,Streptococcus_anginosus_group,Streptococcus_gordonii,Streptococcus_oralis,Streptococcus_parasanguinis,Streptococcus_salivarius,Streptococcus_thermophilus,Streptococcus_vestibularis,Veillonella_parvula,[Collinsella]_massiliensis
PAUL.case2_before,0.16092326877707208,0.2780693094177149,-1.923607332610505,-4.197957448981347,-4.197957448981347,-4.197957448981347,5.622666599351904,4.4567433502135625,-4.197957448981347,-4.197957448981347,0.6177458027596963,3.406587858184353,-4.197957448981347,3.3059951386338167,2.4746706536494747,-4.197957448981347,-4.197957448981347,-4.197957448981347,-4.197957448981347,-4.197957448981347,-4.197957448981347,-4.197957448981347,0.39192841857908967,1.4543519576074893,1.140641497870499,4.468375379696264,2.6461079065926487,-4.197957448981347,4.251838973262485,8.033386997880363,6.592711502354318,-4.197957448981347,5.718307612197983,-4.197957448981347,0.4097055194577308,2.736603222127049,4.350069273432184,-4.197957448981347,-4.197957448981347,0.0599560505810004,3.5774123624445817,0.5996957155694442,-4.197957448981347,5.3529351729362995,2.1774487908036138,-4.197957448981347,2.520263012191859,7.4182484788631236,2.2919036932388357,-4.197957448981347,-4.197957448981347,-4.197957448981347,3.6229539456789706,0.3425247637452191,1.73493251481033,5.785450504198215,5.931292258251604,8.108701208902675,3.0349212326066812,6.529220091892112,-4.197957448981347,-4.197957448981347,-4.197957448981347,-4.197957448981347,3.618024668018635,5.87616742387605,-4.197957448981347,6.2244921073400565,6.408660376917473,3.239614348932193,-4.197957448981347,-0.6488460429325453,3.413493865332633,-4.197957448981347,5.598558671337389,3.217800163603207,-4.197957448981347,-4.197957448981347,-4.197957448981347,-4.197957448981347,-4.197957448981347,-4.197957448981347,2.849501227180572,-4.197957448981347,-4.197957448981347,4.856934359301052,3.840570989885504,2.0313515495456365,3.3703547657218973,2.862757749720137,0.9736893977378589,2.6739549763960087,-4.197957448981347,-4.197957448981347,-4.197957448981347,-4.197957448981347,6.931983953566608,3.4033928014930783,-4.197957448981347,-4.197957448981347,4.457685829108548,5.26020867561582,2.6459902395714376,-4.197957448981347,0.7460021785584683,-4.197957448981347,1.2279153821729807,0.9379726359345124,-4.197957448981347,-4.197957448981347,-4.197957448981347
PAUL.case1_before,-0.4455404589932428,-0.4455404589932428,-0.4455404589932428,-0.4455404589932428,-0.4455404589932428,-0.4455404589932428,-0.4455404589932428,-0.4455404589932428,-0.4455404589932428,-0.4455404589932428,-0.4455404589932428,-0.4455404589932428,-0.4455404589932428,-0.4455404589932428,-0.4455404589932428,-0.4455404589932428,-0.4455404589932428,-0.4455404589932428,-0.4455404589932428,6.9877014573378124,-0.4455404589932428,-0.4455404589932428,-0.4455404589932428,-0.4455404589932428,-0.4455404589932428,-0.4455404589932428,-0.4455404589932428,-0.4455404589932428,-0.4455404589932428,-0.4455404589932428,-0.4455404589932428,-0.4455404589932428,-0.4455404589932428,-0.4455404589932428,-0.4455404589932428,-0.4455404589932428,-0.4455404589932428,-0.4455404589932428,-0.4455404589932428,-0.4455404589932428,-0.4455404589932428,-0.4455404589932428,-0.4455404589932428,-0.4455404589932428,-0.4455404589932428,-0.4455404589932428,-0.4455404589932428,-0.4455404589932428,-0.4455404589932428,-0.4455404589932428,-0.4455404589932428,-0.4455404589932428,-0.4455404589932428,-0.4455404589932428,-0.4455404589932428,-0.4455404589932428,-0.4455404589932428,-0.4455404589932428,-0.4455404589932428,-0.4455404589932428,-0.4455404589932428,-0.4455404589932428,-0.4455404589932428,-0.4455404589932428,-0.4455404589932428,-0.4455404589932428,-0.4455404589932428,-0.4455404589932428,-0.4455404589932428,-0.4455404589932428,-0.4455404589932428,-0.4455404589932428,-0.4455404589932428,-0.4455404589932428,-0.4455404589932428,-0.4455404589932428,-0.4455404589932428,9.511292354236101,-0.4455404589932428,13.324729958399429,-0.4455404589932428,-0.4455404589932428,-0.4455404589932428,-0.4455404589932428,-0.4455404589932428,-0.4455404589932428,-0.4455404589932428,-0.4455404589932428,-0.4455404589932428,-0.4455404589932428,-0.4455404589932428,-0.4455404589932428,-0.4455404589932428,-0.4455404589932428,-0.4455404589932428,-0.4455404589932428,-0.4455404589932428,-0.4455404589932428,-0.4455404589932428,-0.4455404589932428,-0.4455404589932428,-0.4455404589932428,-0.4455404589932428,-0.4455404589932428,-0.4455404589932428,-0.4455404589932428,-0.4455404589932428,9.229050651791168,-0.4455404589932428,8.174514231515342,-0.4455404589932428
PAUL.case11_before,2.827407280577871,-3.9581442006026517,-3.9581442006026517,-3.9581442006026517,-3.9581442006026517,-3.9581442006026517,-3.9581442006026517,3.13085508515446,-3.9581442006026517,3.4876888511947293,-3.9581442006026517,-3.9581442006026517,-3.9581442006026517,7.631389263832729,-3.9581442006026517,-3.9581442006026517,7.076257733807461,-3.9581442006026517,-3.9581442006026517,-3.9581442006026517,3.2013768472171202,5.469837244262716,7.3494648708922945,4.701235095977969,6.731177906962611,7.701404810392108,6.152722355550747,2.902961521140167,-3.9581442006026517,-3.9581442006026517,-3.9581442006026517,-3.9581442006026517,5.0158712947999735,-3.9581442006026517,-3.9581442006026517,5.421910332762811,-3.9581442006026517,1.151925779226966,-3.9581442006026517,-3.9581442006026517,3.008336753108405,-3.9581442006026517,-3.9581442006026517,1.01650146956284,-3.9581442006026517,-3.9581442006026517,-3.9581442006026517,-3.9581442006026517,-3.9581442006026517,-3.9581442006026517,-3.9581442006026517,5.965682865059292,-3.9581442006026517,-3.9581442006026517,2.701793308079811,-3.9581442006026517,-3.9581442006026517,-3.9581442006026517,-1.0126943635104233,-3.9581442006026517,-3.9581442006026517,4.52821220835228,-3.9581442006026517,-3.9581442006026517,7.502303779260572,6.228564780129991,-3.9581442006026517,6.237715861801705,-3.9581442006026517,3.5001954093300656,1.197012756011965,3.248820262201165,-3.9581442006026517,-3.9581442006026517,2.728039382438914,3.2481436017082013,2.7579058737765854,-3.9581442006026517,-3.9581442006026517,-3.9581442006026517,3.8684862059303446,-3.9581442006026517,5.719588286104914,5.5903445362621325,5.411869987592402,5.65790084870176,5.815016201731371,2.484251135717791,-3.9581442006026517,-3.9581442006026517,-3.9581442006026517,-3.9581442006026517,4.97324433266081,4.106965644769309,-3.9581442006026517,-3.9581442006026517,5.766597467253932,2.846679712065777,-3.9581442006026517,5.268189078336359,5.341831347259413,-3.9581442006026517,6.972218686444231,5.637047601478064,3.9151121734030543,5.820270667088506,7.154948323611878,-3.9581442006026517,6.562829877769877,5.7652397009121,-3.9581442006026517
PAUL.case12_before,0.7542692565821696,3.9680083231829055,3.056829434636999,-2.458538274301061,-2.458538274301061,-2.458538274301061,-2.458538274301061,-2.458538274301061,-2.458538274301061,-2.458538274301061,-2.458538274301061,-2.458538274301061,-2.458538274301061,-2.458538274301061,-2.458538274301061,6.724522017929096,8.533156548960239,-2.458538274301061,-2.458538274301061,-2.458538274301061,-2.458538274301061,-2.458538274301061,-2.458538274301061,10.411216723505571,-2.458538274301061,-2.458538274301061,-2.458538274301061,-2.458538274301061,-2.458538274301061,-2.458538274301061,-2.458538274301061,0.7583277746036465,1.8284681454124687,-2.458538274301061,-2.458538274301061,-2.458538274301061,4.824893458081318,4.53479997928367,-2.458538274301061,-2.458538274301061,8.933001192062273,-2.458538274301061,5.952064462208688,-2.458538274301061,-2.458538274301061,-2.458538274301061,-2.458538274301061,7.362951203091599,-2.458538274301061,-2.458538274301061,-2.458538274301061,8.132774600366146,-2.458538274301061,-2.458538274301061,6.799379722611228,-2.458538274301061,5.209602769468175,8.788649581212573,-2.458538274301061,8.200770532148468,-2.458538274301061,6.006474926196484,9.363966743988586,-2.458538274301061,-2.458538274301061,-2.458538274301061,-2.458538274301061,-2.458538274301061,-2.458538274301061,5.663541848882875,8.294027170034084,-2.458538274301061,-2.458538274301061,-2.458538274301061,-2.458538274301061,-2.458538274301061,-2.458538274301061,-2.458538274301061,-2.458538274301061,4.9758672677361035,-2.458538274301061,-2.458538274301061,-2.458538274301061,-2.458538274301061,-2.458538274301061,-2.458538274301061,-2.458538274301061,6.499829650756023,2.7738667460036197,4.6896144301364355,-2.458538274301061,-2.458538274301061,5.564823100584425,6.625044956743136,-2.458538274301061,-2.458538274301061,-2.458538274301061,-2.458538274301061,-2.458538274301061,-2.458538274301061,-2.458538274301061,-2.458538274301061,-2.458538274301061,4.706085247968557,-2.458538274301061,5.81584387928854,7.978608213968421,5.333581978861516,2.701123508984818,-2.458538274301061,-2.458538274301061
PAUL.case13_before,-2.4998408478639487,1.5494346338669462,-3.8291219930113254,2.890490882426916,4.27008968182461,-3.8291219930113254,3.479469282374735,-3.8291219930113254,-3.8291219930113254,3.242931593027918,8.310104533291973,3.9973855046380296,2.87494477310206,-3.8291219930113254,-3.8291219930113254,-3.8291219930113254,7.388697297736037,-3.8291219930113254,-3.8291219930113254,6.864130873629872,-3.8291219930113254,-3.8291219930113254,7.34597793914991,-3.8291219930113254,7.0568329012419255,6.856407654268054,7.020509636412132,-3.8291219930113254,-3.8291219930113254,-3.8291219930113254,-3.8291219930113254,1.4891944969066646,8.00162199577382,-3.8291219930113254,3.9557797902874876,3.036270929462174,1.6018811558013812,4.976333965070421,-3.8291219930113254,-3.8291219930113254,-3.8291219930113254,1.682709697062176,2.6829855918476273,4.414562491827159,2.46449438481225,-3.8291219930113254,1.9459714095430982,7.4914337355907605,1.1198339609898191,-3.8291219930113254,-3.8291219930113254,-3.8291219930113254,-3.8291219930113254,6.357793528303847,5.941932800682947,5.249812726125167,-3.8291219930113254,2.5291099436887263,5.329806688380601,4.27581244739817,-3.8291219930113254,5.148221930806456,-3.8291219930113254,-3.8291219930113254,-3.8291219930113254,-3.8291219930113254,-3.8291219930113254,6.5349335916781905,-3.8291219930113254,5.440899926690109,5.4073650988988815,-3.8291219930113254,3.140865955261325,-3.8291219930113254,2.452302887252687,-3.8291219930113254,-3.8291219930113254,-3.8291219930113254,-3.8291219930113254,2.5959441748259726,0.5682619224218897,-3.8291219930113254,-3.8291219930113254,-3.8291219930113254,-3.8291219930113254,5.16269303655676,-3.8291219930113254,3.3536806935505883,-3.8291219930113254,-3.8291219930113254,-3.8291219930113254,-3.8291219930113254,-3.8291219930113254,-3.8291219930113254,-3.8291219930113254,-3.8291219930113254,7.198039541834593,5.967719916860508,-3.8291219930113254,-3.8291219930113254,4.698460949028083,1.077993526430177,0.9111632495710946,1.4383597098895198,-3.8291219930113254,3.1907694043930404,2.997740984067862,4.032160253113072,-0.18260984011492276,-3.8291219930113254,-1.8990433830643543
PAUL.case14_before,6.895500458617271,3.696076820247769,7.650928869999921,6.404860577116982,5.711387832062366,-2.999447883884379,5.059565018006252,-2.999447883884379,-2.999447883884379,-2.999447883884379,6.5548537919419685,-2.999447883884379,5.559052274835322,8.177743596314127,3.199997384894189,-2.999447883884379,-2.999447883884379,-2.999447883884379,-2.999447883884379,-2.999447883884379,-2.999447883884379,-2.999447883884379,-2.999447883884379,-2.999447883884379,8.113939768417145,7.55126268309491,8.705955595440615,-2.999447883884379,-2.999447883884379,-2.999447883884379,-2.999447883884379,-2.999447883884379,-2.999447883884379,-2.999447883884379,-2.999447883884379,-2.999447883884379,-2.999447883884379,5.95752945775866,-2.999447883884379,-2.999447883884379,2.7098957446734016,-2.999447883884379,-2.999447883884379,6.947968508678034,1.8371149227059362,-2.999447883884379,-2.999447883884379,8.538939913071516,2.563194708720843,-2.999447883884379,-2.999447883884379,-2.999447883884379,6.163839167000842,-2.999447883884379,5.343183660013297,-2.999447883884379,-2.999447883884379,3.0699818827273635,5.1494576347879155,7.590809023102527,-2.999447883884379,-2.999447883884379,-2.999447883884379,-2.999447883884379,-2.999447883884379,-2.999447883884379,-2.999447883884379,6.681145056219712,-2.999447883884379,5.08225701971543,-2.999447883884379,-2.999447883884379,-2.999447883884379,-2.999447883884379,5.2187472826900665,-2.999447883884379,-2.999447883884379,-2.999447883884379,-2.999447883884379,-2.999447883884379,-2.999447883884379,-2.999447883884379,-2.999447883884379,5.677833085736773,6.9631801669798925,6.591507632176187,-2.999447883884379,-2.999447883884379,-2.999447883884379,5.404606869328664,-2.999447883884379,-2.999447883884379,-2.999447883884379,4.948448547587929,-2.999447883884379,-2.999447883884379,-2.999447883884379,-2.999447883884379,-2.999447883884379,8.013681766785373,8.748725789804908,-2.999447883884379,-2.999447883884379,-2.999447883884379,-2.999447883884379,-2.999447883884379,8.788904117037573,3.9557973823272974,6.731269396823481,-2.999447883884379,-2.999447883884379
PAUL.case15_before,3.077252523533568,3.845218313089698,-2.625677378500356,-2.625677378500356,-2.625677378500356,-2.625677378500356,-2.625677378500356,-2.625677378500356,-2.625677378500356,-2.625677378500356,-2.625677378500356,2.195713120021967,-2.625677378500356,-2.625677378500356,-2.625677378500356,-2.625677378500356,1.3514353893360216,-2.625677378500356,-2.625677378500356,8.09934492704111,-2.625677378500356,-2.625677378500356,6.100950378872827,5.219239617141454,7.425942667525457,8.51931191116983,7.698210654533952,-2.625677378500356,-2.625677378500356,-2.625677378500356,-2.625677378500356,-2.625677378500356,-2.625677378500356,-2.625677378500356,2.9815657630644576,-2.625677378500356,-2.625677378500356,6.296035972806615,0.7630837322617072,-0.3079242207689017,-2.625677378500356,1.7912745776770738,8.340738932323674,7.892039278398292,-2.625677378500356,-2.625677378500356,6.439022429070595,2.6402990468335457,-2.625677378500356,-2.625677378500356,-2.625677378500356,-2.625677378500356,-2.625677378500356,-2.625677378500356,-2.625677378500356,8.520336980273637,-2.625677378500356,1.5114393736832152,-2.625677378500356,8.151636091864459,-2.625677378500356,-2.625677378500356,-2.625677378500356,-2.625677378500356,-2.625677378500356,-2.625677378500356,-2.625677378500356,-2.625677378500356,-2.625677378500356,6.985473362669628,-2.625677378500356,-2.625677378500356,6.206976363811968,-2.625677378500356,5.6283198865632285,-2.625677378500356,-2.625677378500356,3.6728756687014927,-2.625677378500356,-2.625677378500356,-2.625677378500356,-2.625677378500356,-2.625677378500356,-2.625677378500356,-2.625677378500356,5.288261961700929,5.122529256101307,-2.625677378500356,6.798529678079319,-2.625677378500356,-2.625677378500356,-2.625677378500356,-2.625677378500356,-2.625677378500356,-2.625677378500356,-2.625677378500356,-2.625677378500356,10.490598837425143,-2.625677378500356,-2.625677378500356,6.114854040916667,5.89566695762375,-2.625677378500356,-2.625677378500356,3.9439611004873854,3.9281663012008243,3.4311830398766734,7.926910226614554,-2.625677378500356,4.313651867497169,-2.625677378500356
PAUL.case3_before,0.2161878714443386,-5.786314241734496,0.7378401749945738,2.4515226817479574,2.021314972782873,4.612083819265398,-5.786314241734496,3.286329308195337,4.289524803274604,1.3291287261750986,4.692252454959011,-5.786314241734496,2.392710235986259,3.67974749977029,2.266696338761064,0.574885225810978,2.4652471362638186,-5.786314241734496,-5.786314241734496,2.6506286639906733,-5.786314241734496,2.2899074695165593,1.0133178450210991,4.15370913056066,3.180544778142383,5.328286685593714,4.371174652170655,-5.786314241734496,0.8010722439587834,-5.786314241734496,-5.786314241734496,2.4770638704995847,-5.786314241734496,-5.786314241734496,1.5979186615992749,3.9439978745349915,1.165592006304089,3.056198932196703,1.471470643151962,-1.4111818705208954,0.7279806019082873,-0.393403389322426,1.6479049899795255,0.25910824611310357,-1.8774186476482253,2.46350173802802,0.7328219276650367,-5.786314241734496,-5.786314241734496,0.9586451658927997,2.9638434065474373,-5.786314241734496,-5.786314241734496,4.02548942998616,3.9269487992690895,3.36561735574357,-5.786314241734496,-5.786314241734496,-0.10020224380708598,1.8191740234008957,3.4033146494806337,4.1083260843859755,1.9749886591068329,4.508739789110802,2.779112314799841,6.067583182838427,0.043155967202221035,3.833015871989251,-5.786314241734496,1.880220651373178,4.154688628052365,-5.786314241734496,3.140705187297754,-5.786314241734496,-1.023230237599126,0.95526777832647,2.732022973755769,-5.786314241734496,1.584957302556285,-5.786314241734496,0.6554475377271487,0.09626587253657348,0.6236380255855138,0.41000671426428337,-5.786314241734496,-5.786314241734496,2.792542848178922,-5.786314241734496,-5.786314241734496,5.817653003342965,4.440796907822241,2.1620991358560575,3.8528486525794214,4.236387102681695,-5.786314241734496,3.81426051850036,5.767640463888551,3.356127361280132,-5.786314241734496,1.4650083230179582,2.911823231702006,-5.786314241734496,-0.5459697319191683,-5.786314241734496,-5.786314241734496,1.7535045948495434,3.995688424490913,4.807387230680305,0.012614013572829208,-5.786314241734496,0.968232462280862
PAUL.case4_before,1.1007323833316054,1.3001519009591833,-4.5821353566162735,-4.5821353566162735,-4.5821353566162735,-4.5821353566162735,-4.5821353566162735,-4.5821353566162735,-4.5821353566162735,2.468676300398249,2.6476047477693214,-4.5821353566162735,-4.5821353566162735,-4.5821353566162735,-1.4339861566982641,1.261777797948752,-4.5821353566162735,0.5088203376592286,-4.5821353566162735,3.4661057078741626,-4.5821353566162735,-4.5821353566162735,2.309258938569875,-4.5821353566162735,2.7346126192208295,3.425182020771933,5.528422775896553,2.0939191289914065,4.686254073545869,-4.5821353566162735,-4.5821353566162735,5.146015143114239,-4.5821353566162735,-4.5821353566162735,-4.5821353566162735,3.852957947569923,-4.5821353566162735,2.6571163678007554,-0.6456626367969509,-4.5821353566162735,-4.5821353566162735,-4.5821353566162735,-4.5821353566162735,-4.5821353566162735,-4.5821353566162735,2.216520619706573,-4.5821353566162735,6.2019036838265515,-0.3925588878558077,4.692250484543956,4.292770707141164,4.814476612737499,-4.5821353566162735,5.24989722720282,5.255362439818125,-4.5821353566162735,-4.5821353566162735,-4.5821353566162735,-4.5821353566162735,3.990056066878185,5.561580108524847,3.4716108498768437,3.386975819448831,6.018470803303073,5.724078014801162,4.640717193152885,3.7335177289686943,6.815015876053245,0.32483030159630033,-4.5821353566162735,2.1012157400418126,2.6990495219948674,-4.5821353566162735,4.861453578827296,-4.5821353566162735,2.204897434514942,-4.5821353566162735,2.2876429964245135,5.558872531831749,-4.5821353566162735,1.0741994483673842,-4.5821353566162735,4.39441732849803,5.293797752388944,3.3999813286543636,4.4604195593141105,2.9290562618113913,-4.5821353566162735,-4.5821353566162735,8.16865733251878,2.910597990411164,4.6639493306366075,-4.5821353566162735,6.0746826498494455,-4.5821353566162735,2.795897322239207,3.877402481843994,-4.5821353566162735,-4.5821353566162735,5.462317604823157,-4.5821353566162735,-4.5821353566162735,5.86757732526222,3.811586705803953,2.1427812065027956,4.923505987273615,5.524400770833328,-4.5821353566162735,3.2901510512612875,4.640686184617191,-4.5821353566162735
PAUL.case5_before,0.9739210158784477,-0.022725190042852006,-1.5451746265124573,2.3235115487313456,3.0078783747524085,-0.18000397278647107,0.7517025094470853,-4.809796894322794,2.523020297411886,-4.809796894322794,5.446907131637104,-4.809796894322794,3.18681774148295,2.1947114626964925,0.5577570581282227,1.5534348657051869,-4.809796894322794,-4.809796894322794,-4.809796894322794,5.505907544628645,1.9300371370486573,-4.809796894322794,-1.3172745029275852,-4.809796894322794,1.0496817326373904,4.525541086226152,4.606608571406416,2.3519392200539126,3.459598223608448,-4.809796894322794,-4.809796894322794,4.266209945763035,5.858423320327677,6.011657160256484,-0.8792568675596772,4.230667390449848,-4.809796894322794,2.394781388123813,-4.809796894322794,-4.809796894322794,-4.809796894322794,-4.809796894322794,-4.809796894322794,-4.809796894322794,-1.2928721057308827,-4.809796894322794,-4.809796894322794,6.223784471915833,0.318124530564015,-4.809796894322794,1.093304172834185,4.8430176011859025,-4.809796894322794,3.825129224020257,4.5161824280374825,3.2940695730791294,-4.809796894322794,0.7320079395475982,-4.809796894322794,6.769977100494733,3.411982674064948,4.27595982585427,-4.809796894322794,-4.809796894322794,0.12926517709745333,5.424340284795367,2.728818617953963,5.8817597905854795,-4.809796894322794,0.05537259564879626,4.238431641556235,4.624907874872049,1.650082487356367,-4.809796894322794,-4.809796894322794,5.917872924573311,-4.809796894322794,3.8635029971664716,-4.809796894322794,3.4610535308834436,7.279510137739426,-1.3297027002109552,0.6721749388765392,2.760918553355488,2.8608782091546248,5.1226179643791365,-4.809796894322794,-4.809796894322794,-4.809796894322794,-4.809796894322794,5.9674242176617565,0.7143499377180085,5.0921651382985225,-0.9199250346797552,-4.809796894322794,3.0139069423682114,6.070475907126111,-4.809796894322794,-4.809796894322794,2.3357482011634607,0.7914653347477092,-4.809796894322794,0.8525340813756941,1.850353043987666,-4.809796894322794,5.7439946032078435,5.833410946572425,-4.809796894322794,-4.809796894322794,4.429657379336717,-2.6926400598734936
