Akkermansia_muciniphila,Alistipes_finegoldii,Alistipes_onderdonkii,Alistipes_putredinis,Alistipes_shahii,Anaerostipes_hadrus,Anaerotruncus_unclassified,Bacteroides_caccae,Bacteroides_cellulosilyticus,Bacteroides_dorei,Bacteroides_faecis,Bacteroides_fragilis,Bacteroides_massiliensis,Bacteroides_ovatus,Bacteroides_stercoris,Bacteroides_thetaiotaomicron,Bacteroides_uniformis,Bacteroides_vulgatus,Bacteroides_xylanisolvens,Barnesiella_intestinihominis,Bifidobacterium_adolescentis,Bifidobacterium_bifidum,Bifidobacterium_longum,Bilophila_unclassified,Bilophila_wadsworthia,Burkholderiales_bacterium_1_1_47,C2likevirus_unclassified,Clostridiales_bacterium_1_7_47FAA,Clostridium_asparagiforme,Clostridium_bartlettii,Clostridium_bolteae,Clostridium_citroniae,Clostridium_clostridioforme,Clostridium_hathewayi,Clostridium_leptum,Clostridium_symbiosum,Collinsella_aerofaciens,Coprococcus_catus,Coprococcus_comes,Dialister_invisus,Dorea_formicigenerans,Dorea_longicatena,Dorea_unclassified,Escherichia_coli,Escherichia_unclassified,Eubacterium_eligens,Eubacterium_hallii,Eubacterium_ramulus,Eubacterium_rectale,Eubacterium_siraeum,Eubacterium_ventriosum,Faecalibacterium_prausnitzii,Flavonifractor_plautii,Haemophilus_parainfluenzae,Holdemania_filiformis,Holdemania_unclassified,Lachnospiraceae_bacterium_1_1_57FAA,Lachnospiraceae_bacterium_2_1_58FAA,Lachnospiraceae_bacterium_3_1_46FAA,Lachnospiraceae_bacterium_3_1_57FAA_CT1,Lachnospiraceae_bacterium_5_1_63FAA,Lachnospiraceae_bacterium_7_1_58FAA,Lachnospiraceae_bacterium_8_1_57FAA,Odoribacter_splanchnicus,Oscillibacter_unclassified,Parabacteroides_distasonis,Parabacteroides_merdae,Parabacteroides_unclassified,Parasutterella_excrementihominis,Peptostreptococcaceae_noname_unclassified,Prevotella_copri,Roseburia_hominis,Roseburia_intestinalis,Roseburia_inulinivorans,Roseburia_unclassified,Ruminococcaceae_bacterium_D16,Ruminococcus_bromii,Ruminococcus_gnavus,Ruminococcus_obeum,Ruminococcus_torques,Streptococcus_parasanguinis,Streptococcus_salivarius,Subdoligranulum_unclassified,Veillonella_atypica,Veillonella_dispar,Veillonella_parvula,Veillonella_unclassified
-3.3961162312159363,3.0803153709036035,6.784785357793335,7.873406187391245,0.5503505139574258,-3.3961162312159363,2.0431590715632275,2.869388546366398,-3.3961162312159363,7.540566328540586,-3.3961162312159363,-3.3961162312159363,-3.3961162312159363,8.861976355996271,-0.3822510009540689,6.827693325335863,9.585896111841556,3.220293642631065,5.527027655288369,-3.3961162312159363,-3.3961162312159363,-3.3961162312159363,-3.3961162312159363,4.949599472959043,3.397538655312504,-3.3961162312159363,-3.3961162312159363,2.7058854750288277,1.0979261297726897,-3.3961162312159363,-0.7242364939326507,-3.3961162312159363,3.105020582493796,-0.415590230757326,-1.11448981732757,1.822909469119992,-3.3961162312159363,-3.3961162312159363,3.769515681368065,-3.3961162312159363,1.85841647628248,4.127007677238753,-3.3961162312159363,-3.3961162312159363,-3.3961162312159363,-3.3961162312159363,5.565552713625214,-3.3961162312159363,-3.3961162312159363,5.184067305187107,-3.3961162312159363,7.456295819169494,-3.3961162312159363,-3.3961162312159363,1.949490129165781,-3.3961162312159363,-3.3961162312159363,-0.1363979747527803,1.2845946845372094,1.6410679019808043,-3.3961162312159363,3.219250498833275,-3.3961162312159363,4.663052836034068,5.104938564712199,1.277344409424387,1.8241135741790533,7.069035432925043,-3.3961162312159363,-3.3961162312159363,-3.3961162312159363,-3.3961162312159363,-3.3961162312159363,-3.3961162312159363,0.0850475865189892,0.8960066584600419,5.350606824226976,4.733564859687395,4.188138195999951,3.8153201414925233,-3.3961162312159363,-3.3961162312159363,6.694079395869927,-3.3961162312159363,-3.3961162312159363,-3.3961162312159363,-3.3961162312159363
-3.49196795266268,1.948834558088853,5.980508696665668,8.107990992462668,-3.49196795266268,-3.49196795266268,1.6440663967518887,-3.49196795266268,-3.49196795266268,7.795802534290029,-3.49196795266268,-3.49196795266268,-3.49196795266268,8.461063604873981,0.3450385119397339,6.804655496551029,8.963722486079588,0.3588867223223513,5.036817052558218,-3.49196795266268,-3.49196795266268,-3.49196795266268,-3.49196795266268,4.392059319058919,3.1869071425729727,-3.49196795266268,-3.49196795266268,3.329993964682515,1.327499244699645,-3.49196795266268,-3.49196795266268,-3.49196795266268,2.62423134710801,-1.1626111849861047,2.564175701398838,2.0407702001556665,-3.49196795266268,-3.49196795266268,4.3907995544942775,-3.49196795266268,3.065275635940723,4.614753796759874,-3.49196795266268,-3.49196795266268,0.6354616299759392,-3.49196795266268,5.863895848136455,-3.49196795266268,-3.49196795266268,6.675026561833187,-3.49196795266268,8.771476890197459,0.4997614497442786,-3.49196795266268,3.1281551532343563,-3.49196795266268,1.001164785890559,1.12784817012761,0.5194752263304654,1.9251846974708648,-3.49196795266268,4.102253367477002,1.6465992044302098,4.195942806693751,5.236480597685852,2.834961318565321,-3.49196795266268,5.5439250041282495,-3.49196795266268,-3.49196795266268,-3.49196795266268,-3.49196795266268,-3.49196795266268,-3.49196795266268,-1.2852921308044394,1.5399221412914432,5.207382303998237,3.772008101848664,4.354317860039586,4.118828681137644,-3.49196795266268,-3.49196795266268,7.445220757462138,-3.49196795266268,-3.49196795266268,-3.49196795266268,-3.49196795266268
-3.350013296849342,2.869053743695651,6.718659902914231,8.214977975811474,-3.350013296849342,-3.350013296849342,4.021850883226388,-3.350013296849342,-3.350013296849342,8.128561466693403,-3.350013296849342,-3.350013296849342,-3.350013296849342,8.49099365014103,-3.350013296849342,6.173351953640255,9.360974727692168,-3.350013296849342,4.753802681079154,-3.350013296849342,-3.350013296849342,-3.350013296849342,-3.350013296849342,2.4619322144639764,-3.350013296849342,-3.350013296849342,1.0780300318367413,3.23417676088168,1.949983629782157,-3.350013296849342,0.6349978899175923,-3.350013296849342,3.0653507768773283,-3.350013296849342,4.656146758737727,2.339012387103116,-3.350013296849342,-3.350013296849342,5.016527910985687,-3.350013296849342,4.068001525758697,5.448285423119691,-3.350013296849342,1.1487130484588413,0.602182144967367,-3.350013296849342,6.73380428238411,-3.350013296849342,-3.350013296849342,4.876982505847486,-3.350013296849342,8.595283089091112,1.6504125333675077,-3.350013296849342,4.386449469767167,-3.350013296849342,-3.350013296849342,1.135753433651864,1.6803654996918365,2.075782943903942,-3.350013296849342,4.94833765715401,-3.350013296849342,-3.350013296849342,6.167800705165463,2.9043783950996005,-3.350013296849342,-3.350013296849342,-3.350013296849342,-3.350013296849342,-0.204756525545104,-3.350013296849342,-3.350013296849342,-3.350013296849342,-3.350013296849342,1.3198910867188314,5.484197503534874,2.197485051581131,5.983636596224287,4.790774403421993,-3.350013296849342,-3.350013296849342,7.291444288400676,-3.350013296849342,-3.350013296849342,-3.350013296849342,-3.350013296849342
-2.807144426794027,1.4823976804150725,5.5837944410583,8.233049338407369,-2.807144426794027,-2.807144426794027,-2.807144426794027,0.6809244165607868,-2.807144426794027,9.03217612066933,-2.807144426794027,-2.807144426794027,-2.807144426794027,9.411345527145262,-2.807144426794027,7.152133378449219,9.946108116444757,0.8667924382002532,6.568524817446272,-2.807144426794027,-2.807144426794027,-2.807144426794027,-2.807144426794027,3.4240275541443,1.077241960914025,-2.807144426794027,-2.807144426794027,2.53239940266727,-0.195207259514758,-2.807144426794027,0.8854633599604167,-2.807144426794027,1.6308326479973303,-2.807144426794027,3.959676949683508,-2.807144426794027,-2.807144426794027,-2.807144426794027,4.471263278988436,-2.807144426794027,4.277072091067412,5.28176922735281,-2.807144426794027,4.174222509891822,-2.807144426794027,-2.807144426794027,4.616033245355451,-2.807144426794027,-2.807144426794027,5.195046217211712,-2.807144426794027,8.699029185935466,-2.807144426794027,-2.807144426794027,3.145998390705856,-2.807144426794027,-2.807144426794027,1.889110422164512,-2.807144426794027,-2.807144426794027,-2.807144426794027,4.072092224470048,-2.807144426794027,-2.807144426794027,5.584251755291182,5.117003352899718,-2.807144426794027,8.263949919302883,-2.807144426794027,-2.807144426794027,-2.807144426794027,-2.807144426794027,-2.807144426794027,-2.807144426794027,-2.807144426794027,-2.807144426794027,6.121546053971866,3.912787063162861,4.642422268769836,4.168290957498144,-2.807144426794027,-2.807144426794027,6.91080769936375,-2.807144426794027,-2.807144426794027,-2.807144426794027,-2.807144426794027
-3.445857666045727,1.390411463721998,5.382097831477608,8.017690108809983,-3.445857666045727,-3.445857666045727,1.8601768215183745,6.744929715588664,-3.445857666045727,8.089512100840304,-3.445857666045727,5.792843318891948,-3.445857666045727,8.737374934546892,-3.445857666045727,5.926498084783737,9.36973974738162,0.1523616079737291,-3.445857666045727,-3.445857666045727,-3.445857666045727,-3.445857666045727,2.8957178879279306,3.7827355318510314,2.5742994956090994,4.500657496096739,-3.445857666045727,2.0206085484168206,0.6012559786325777,-3.445857666045727,1.8405875126386668,-3.445857666045727,2.356706355629534,-3.445857666045727,2.393858793063253,1.1231147429673063,-3.445857666045727,-3.445857666045727,4.750363643905288,-3.445857666045727,4.083334811534368,5.66580381202962,-3.445857666045727,1.8008242903193905,-3.445857666045727,-3.445857666045727,5.122949631372471,-3.445857666045727,-3.445857666045727,5.412133860641654,-3.445857666045727,7.922988129504506,-3.445857666045727,-3.445857666045727,2.2601694649194237,-3.445857666045727,-3.445857666045727,-3.445857666045727,1.8170389519812515,-1.218043299589894,-3.445857666045727,2.917953507459416,1.9532699775384152,4.7159182873187175,-3.445857666045727,3.1647586529802743,-3.445857666045727,-3.445857666045727,4.977085159326072,-3.445857666045727,-3.445857666045727,-3.445857666045727,5.143337236280712,-3.445857666045727,-3.445857666045727,-0.3685958472378257,5.8956322020221466,5.928022509642188,3.3557951511908684,5.042618744877552,-3.445857666045727,-3.445857666045727,6.396346345901062,-3.445857666045727,-3.445857666045727,-3.445857666045727,-3.445857666045727
-3.6482160940627306,0.1781702879990465,4.1652161081384245,8.002275258720724,-3.6482160940627306,-3.6482160940627306,1.8355481916854772,7.107502284167147,-3.6482160940627306,8.52193217923766,-3.6482160940627306,3.825916480001613,-3.6482160940627306,6.927340298464003,-3.6482160940627306,5.009692680379912,8.81376210332127,0.0872637128017697,3.5191196453288294,-3.6482160940627306,-3.6482160940627306,-3.6482160940627306,3.436802001647977,4.7701246239166135,3.663037308160772,4.543224070432284,-3.6482160940627306,2.7703781391898863,-1.1037149578876946,-3.6482160940627306,0.4672319767689945,-3.6482160940627306,2.804181956922706,-3.6482160940627306,3.097204980084173,0.62197333857433,-3.6482160940627306,-3.6482160940627306,4.881703002740513,-3.6482160940627306,4.069319679721826,6.364852648425831,-3.6482160940627306,-3.6482160940627306,-3.6482160940627306,-3.6482160940627306,4.172010805275192,-3.6482160940627306,-3.6482160940627306,4.700455448629705,-3.6482160940627306,8.341375967378605,-0.0007923830309994,-3.6482160940627306,3.330356865577148,-3.6482160940627306,-3.6482160940627306,1.8154688830527093,1.721884862797021,-3.6482160940627306,-3.6482160940627306,3.729867274795133,-3.6482160940627306,4.7822275626277335,5.457066542436747,6.891269241248647,-3.6482160940627306,-3.6482160940627306,5.399723296854196,1.8695163870835716,-3.6482160940627306,-3.6482160940627306,-3.6482160940627306,-3.6482160940627306,-0.0525896908432201,-3.6482160940627306,6.438506515507071,4.349817075636721,3.7793834545092455,4.593786701742153,-3.6482160940627306,-3.6482160940627306,6.662792831673653,-3.6482160940627306,-3.6482160940627306,-3.6482160940627306,-3.6482160940627306
3.7708331811381672,5.278945738611085,-3.4397045628327927,-3.4397045628327927,-3.4397045628327927,0.227597508359187,0.3740072094272335,7.376046177363483,3.0229859463817075,3.793229817007537,5.2606468084140845,-3.4397045628327927,-3.4397045628327927,7.662306538259255,9.272807681070937,2.376858650232127,8.299096420892695,8.981298077455964,-3.4397045628327927,-3.4397045628327927,-3.4397045628327927,-3.4397045628327927,2.040914529205228,5.083393890082622,2.968470198287399,3.8427128074842023,5.964621120076346,-1.0494772260678058,2.971633502344225,-3.4397045628327927,3.0662500795058216,-0.5271610678092173,0.7400935159159996,-0.3016923982853363,2.9487672279389674,-0.8794088101046604,1.7515281447143138,-3.4397045628327927,-3.4397045628327927,-3.4397045628327927,-3.4397045628327927,2.647149397217591,-3.4397045628327927,-3.4397045628327927,2.3462647750551824,3.26002664551156,-3.4397045628327927,-3.4397045628327927,5.176474239950266,-3.4397045628327927,-3.4397045628327927,6.51646355230991,3.911330495786748,-3.4397045628327927,-3.4397045628327927,0.3627807997038523,-3.4397045628327927,-3.4397045628327927,-3.4397045628327927,-0.5895455643598844,-3.4397045628327927,3.987769938555648,-3.4397045628327927,-3.4397045628327927,6.782178687841,6.770404805397206,6.643249949496402,-3.4397045628327927,-1.0494772260678058,-3.4397045628327927,-3.4397045628327927,-3.4397045628327927,-3.4397045628327927,3.856873061780221,-3.4397045628327927,-3.4397045628327927,-3.4397045628327927,-3.4397045628327927,-3.4397045628327927,2.1449299325882123,-3.4397045628327927,-3.4397045628327927,6.230049169833059,-3.4397045628327927,-3.4397045628327927,-3.4397045628327927,-3.4397045628327927
7.026980029072162,3.9892419327260367,-0.2667113625715167,2.8201140088423857,-5.011611012331251,2.7019727284915023,-5.011611012331251,5.3310806475909285,3.434932841966271,2.183404479535612,1.4097684199537142,2.762068872017344,-5.011611012331251,4.83106387771201,6.688270148237296,-5.011611012331251,6.266134926377958,6.876290601674159,2.239693261975643,-5.011611012331251,0.4391777914024839,-5.011611012331251,3.469141827341227,5.758983566533775,3.893675560160496,4.656204644746247,-5.011611012331251,1.1324695915094989,1.5405756039218923,-5.011611012331251,6.296735547903565,1.5182424823375251,3.744648596862767,0.4782686314431306,2.976632295104712,0.1414206652386642,3.46457058037751,-5.011611012331251,-5.011611012331251,1.2131927973290022,1.5463468641661624,2.255838549183476,-5.011611012331251,-0.9044600945988268,0.1843050313862662,2.72254883965607,2.199058518296608,-5.011611012331251,4.484472220095708,2.9141431860340727,-5.011611012331251,4.925425241280347,3.724272429421785,-5.011611012331251,0.6293067024001235,-5.011611012331251,-5.011611012331251,1.1132732296401722,-5.011611012331251,0.2870388563505042,1.8250016603013688,3.5333449163595674,-5.011611012331251,-5.011611012331251,5.843058841032092,3.884028182117232,5.170756613902945,-5.011611012331251,0.0152999754883644,-5.011611012331251,-5.011611012331251,-5.011611012331251,-5.011611012331251,1.4769035662125685,-5.011611012331251,-0.1266309083190844,-5.011611012331251,3.0921529470498097,0.648073424484668,4.328622835133828,-5.011611012331251,-5.011611012331251,6.183731145971283,-5.011611012331251,-5.011611012331251,-5.011611012331251,-5.011611012331251
6.38113076860488,5.800879219695312,-3.704501334216282,-3.704501334216282,-3.704501334216282,-3.704501334216282,-3.704501334216282,7.208519614183843,2.7620698190590662,4.3902609968637725,3.98788211838846,-3.704501334216282,-0.9755871237225922,7.220007019223647,8.94815489857374,1.1728932232145637,7.953818039141296,8.470121802334344,0.7079177273173354,-3.704501334216282,-3.704501334216282,-3.704501334216282,1.86340525704618,5.641089122799086,3.6627038695276593,4.437823691143339,-3.704501334216282,-0.5407657974935294,1.701999104755858,-3.704501334216282,5.432578185366023,-1.2706727902610897,0.835544873176735,0.8333439482805183,1.9273854271730717,-3.704501334216282,2.610203677806909,-3.704501334216282,-3.704501334216282,-3.704501334216282,1.27142822140544,1.4253037280350718,-3.704501334216282,-3.704501334216282,-3.704501334216282,0.0785226956774689,0.486555148783097,-3.704501334216282,6.613052963222868,-3.704501334216282,-3.704501334216282,3.723283682096472,4.124049355113701,-3.704501334216282,-3.704501334216282,0.4771611339907959,-3.704501334216282,-1.4373832852420918,-3.704501334216282,-3.704501334216282,-3.704501334216282,3.99709760540088,4.213703547690968,-3.704501334216282,6.801201345474483,6.014263506226041,7.081139667794115,-3.704501334216282,-0.6559894976319391,1.2678674947616404,-3.704501334216282,-3.704501334216282,-3.704501334216282,2.0501278142920203,-3.704501334216282,-3.704501334216282,-3.704501334216282,2.8259505800225897,-0.5235023547255544,3.124919866288112,-3.704501334216282,-3.704501334216282,6.26638398717172,-3.704501334216282,-3.704501334216282,-3.704501334216282,-3.704501334216282
6.71827986049183,6.250640629846934,-4.085943446518307,1.1533758935251883,-4.085943446518307,-1.6182430437580546,-4.085943446518307,6.599053854834801,5.571602339367241,4.079806772195485,2.985363959652134,0.7652864185789543,-4.085943446518307,6.575055455254443,8.585119179861582,0.109855479119858,7.895793757042085,7.463664321223181,-1.9693630444464,-4.085943446518307,0.4056927020683361,-4.085943446518307,3.696128716059927,4.803358531128467,2.7234520388265127,4.131195646917898,-4.085943446518307,1.261793925613306,2.4391681326282475,-4.085943446518307,5.522681709600593,1.4352242892223437,4.5802312059730665,0.1595977578920386,5.013285613489549,-4.085943446518307,1.6686936890834758,-4.085943446518307,-4.085943446518307,-4.085943446518307,0.6607024067335381,0.1002469276586683,-4.085943446518307,-4.085943446518307,0.1489260881656324,1.0468576323382273,0.96423312515223,-4.085943446518307,6.155099278842087,-0.5103931230701555,-4.085943446518307,4.820514427000674,4.097339860970906,-4.085943446518307,-4.085943446518307,-4.085943446518307,-4.085943446518307,2.2241169045816385,-4.085943446518307,-4.085943446518307,-4.085943446518307,4.035146400717637,-4.085943446518307,-4.085943446518307,6.810148878487213,4.452851465619374,6.602815616740202,-4.085943446518307,-1.103650814006821,-4.085943446518307,-4.085943446518307,-4.085943446518307,-4.085943446518307,3.468066436039516,-4.085943446518307,-0.8369005347357454,-4.085943446518307,3.860854115672934,-2.7088378540364837,3.47392784249067,-4.085943446518307,-4.085943446518307,6.128445160046971,-4.085943446518307,-4.085943446518307,-4.085943446518307,-1.0213203694616606
