Name,Acidaminococcus_intestini,Adlercreutzia_equolifaciens,Agathobaculum_butyriciproducens,Akkermansia_muciniphila,Alistipes_finegoldii,Alistipes_indistinctus,Alistipes_putredinis,Alistipes_shahii,Alistipes_sp_An31A,Anaerostipes_hadrus,Anaerotruncus_colihominis,Asaccharobacter_celatus,Bacteroides_caccae,Bacteroides_cellulosilyticus,Bacteroides_dorei,Bacteroides_eggerthii,Bacteroides_faecis,Bacteroides_finegoldii,Bacteroides_fragilis,Bacteroides_massiliensis,Bacteroides_ovatus,Bacteroides_salyersiae,Bacteroides_stercoris,Bacteroides_thetaiotaomicron,Bacteroides_uniformis,Bacteroides_vulgatus,Bacteroides_xylanisolvens,Barnesiella_intestinihominis,Bifidobacterium_adolescentis,Bifidobacterium_longum,Bifidobacterium_pseudocatenulatum,Bilophila_wadsworthia,Blautia_hydrogenotrophica,Blautia_obeum,Blautia_sp_CAG_257,Blautia_wexlerae,Butyricimonas_synergistica,Butyricimonas_virosa,Clostridium_bolteae,Clostridium_citroniae,Clostridium_clostridioforme,Clostridium_innocuum,Clostridium_lavalense,Clostridium_leptum,Clostridium_sp_CAG_299,Clostridium_sp_CAG_58,Clostridium_symbiosum,Collinsella_aerofaciens,Collinsella_intestinalis,Collinsella_stercoris,Coprobacter_fastidiosus,Coprococcus_catus,Coprococcus_comes,Coprococcus_eutactus,Dielma_fastidiosa,Dorea_formicigenerans,Dorea_longicatena,Dorea_sp_CAG_317,Eggerthella_lenta,Eisenbergiella_massiliensis,Eisenbergiella_tayi,Erysipelatoclostridium_ramosum,Escherichia_coli,Eubacterium_eligens,Eubacterium_hallii,Eubacterium_ramulus,Eubacterium_rectale,Eubacterium_siraeum,Eubacterium_sp_CAG_180,Eubacterium_sp_CAG_38,Eubacterium_ventriosum,Faecalibacterium_prausnitzii,Firmicutes_bacterium_CAG_110,Firmicutes_bacterium_CAG_83,Flavonifractor_plautii,Fusicatenibacter_saccharivorans,Gemmiger_formicilis,Gordonibacter_pamelaeae,Haemophilus_parainfluenzae,Holdemanella_biformis,Holdemania_filiformis,Hungatella_hathewayi,Intestinimonas_butyriciproducens,Lachnospira_pectinoschiza,Lawsonibacter_asaccharolyticus,Methanobrevibacter_smithii,Monoglobus_pectinilyticus,Odoribacter_splanchnicus,Oscillibacter_sp_57_20,Oscillibacter_sp_CAG_241,Parabacteroides_distasonis,Parabacteroides_johnsonii,Parabacteroides_merdae,Paraprevotella_xylaniphila,Parasutterella_excrementihominis,Phascolarctobacterium_faecium,Prevotella_copri,Proteobacteria_bacterium_CAG_139,Roseburia_faecis,Roseburia_hominis,Roseburia_intestinalis,Roseburia_inulinivorans,Ruminococcus_bicirculans,Ruminococcus_bromii,Ruminococcus_gnavus,Ruminococcus_lactaris,Ruminococcus_torques,Ruthenibacterium_lactatiformans,Slackia_isoflavoniconvertens,Streptococcus_parasanguinis,Streptococcus_salivarius,Streptococcus_thermophilus,Turicimonas_muris,Veillonella_parvula,[Collinsella]_massiliensis
BOURSI_R1.D0,0.010229221217947603,0.00040170559175333105,0.038103413233220466,7.317669816393536e-05,0.0,0.0,0.00011072285743129487,0.0,0.0,0.061496777639193305,0.0,0.001012980052070393,0.0,0.0,0.04168849675714207,0.0,0.0,0.0010556983863388685,0.0002693362241321809,0.012743281392564063,0.0010846242539377016,0.00042488459823981125,0.013404170420484422,0.00044844672880045203,0.014912721462476543,0.030800110569607807,0.0,0.0,2.1454948152776857e-05,0.03993723661417165,0.05275005502619516,0.0,0.0,0.0008853997353762002,0.0,0.0008041774316549755,0.0,0.0,0.0,0.0,0.0,8.371261020324542e-05,0.0,0.0,0.0,0.0,0.0,0.04563160972836312,0.0,9.118352964930166e-05,0.0,0.0020451163078486225,0.002428431944042412,3.697147315612441e-05,0.0,0.007942928305417318,0.017366822719487477,0.0,0.0002586087500557925,0.0,0.0,0.004978122657555466,0.022307973903886818,0.004862227625123056,0.007775503085010828,0.004785794372328789,0.010355269038345168,0.0,0.0,0.0013882500827069098,0.0,0.204965632812738,0.0,0.0,0.0002651218593164569,0.03092520057981998,0.00046396325380379766,2.547775093142252e-05,2.222119630109032e-05,0.0,0.0,0.0,0.0,0.057137017237326795,6.379015834709548e-05,0.0,0.0,0.0,0.0,0.0,0.004291564316666607,0.0,0.0003930853000848046,0.0,0.002202771864364117,0.0007187407631180228,1.8964641670758117e-05,0.0,0.006068876896679657,0.0,0.009524464483536298,0.04681450530732203,2.547775093142252e-05,0.00045917420287684045,0.08323657854110568,0.0,0.0824653497798282,0.0011164235520927102,0.0,0.0033021463951568527,0.00044729735657797996,0.0003517079000758778,3.10330500066951e-05,0.009666795077085524,0.0
BOURSI_R10.D0,0.00134254413473037,0.0007002101148251365,0.002652978042301599,0.0,0.00010604143565861442,0.0,0.0027517687815049236,0.00012895881552622704,0.0,0.010524256428130837,0.0,0.0005729344966903147,0.00024548786570052864,0.0,0.0007882542860679408,0.0,0.0010813895856175172,0.0,0.0,0.0003885596439700877,0.0012449186860287883,0.0,0.00047259003681800074,0.0,0.001522387302166042,5.425074669225817e-05,0.0,0.00021078810409306994,0.120614688150135,0.030196690678556425,0.0016307593188281423,0.0,0.0,0.0017392608122126587,0.0,0.0014053403451020768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.252894970036497e-05,0.0,0.0,0.0,0.04850884248328067,0.0,1.0746567960518922e-05,0.0,0.001105731209431706,0.025103205895437707,0.03417343873083809,0.0,0.011428262904038585,0.03807094702900123,0.0,0.0,0.0,0.0,0.0,0.0,0.0016747814044495452,0.011687604779037615,0.005206776915232625,0.08491225880428765,4.078516756100555e-05,0.028153806952278506,0.0007531660942932358,0.0013781502333947398,0.057300182458597096,0.00019693409479456836,0.001987467689083921,0.0,0.01997359710676495,0.003863585396890176,0.0,0.00014967509111276956,0.01749204624494199,0.0,0.0,0.0,0.0,0.0,0.00972421976032305,0.0,0.0,0.0001479918937213617,6.836370943559025e-05,0.00023927298302456586,0.0,0.001317684604026519,0.0,0.0,0.0,0.0,0.0,0.001882332590482218,0.011819023652289744,0.003925345793482556,0.0026801681540089355,0.007296660691747516,0.11704009479767707,0.0,0.0,0.012544870158153226,3.9101970169598965e-05,0.0,0.04438008875888275,0.21251571200026517,0.00014604974288512463,0.0,0.0006634387256590236,0.0
BOURSI_R2.D0,0.0,0.00027381367922520427,0.011400658211269586,0.00025874242209138,0.0002678311954774267,0.0,1.33455406681192e-05,8.939211292352257e-05,0.0,0.011264096514950113,0.0,0.0011205652250644914,4.682444010279753e-05,0.0,0.004607662963432534,0.0002443614515438366,0.00019339529192334803,0.0,0.0,0.0018217813489626396,0.0006340282295000423,6.005493300653628e-05,0.003524488261791652,4.9815681976686206e-05,0.002577645160941471,0.009507892391684267,0.0,0.0,0.0,0.007781140496099775,4.486862810833179e-05,0.0,0.0,0.010031244671850424,0.0,0.011005354092858745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1240392073577177,0.0,0.00018729776041119013,0.0,0.003708909828093334,0.0019271651011350404,6.557722569679261e-06,0.0,0.012733946752673322,0.020691800614861294,0.0,0.0,0.0,0.0,2.7956606744422e-05,0.0008141930285196514,0.003351456424163624,0.01221749733836987,0.003956722712568582,0.2433516773158715,0.0,1.541640042696528e-05,0.0015608530193480445,0.0005326711490809646,0.07459018260611268,0.0014775584379366799,0.0005615481379404294,0.0,0.017010847393512385,0.004362956368595555,6.005493300653628e-05,0.0,0.0,0.00016129696566123376,0.0,0.0,0.007577736048675337,0.0,0.009494201707723006,0.0,0.0006328777518562388,0.004980532767789208,0.00010239251029850074,0.004192455581783894,0.0,0.002011840255718969,0.0005033339691639773,0.0,0.0,0.18453189710772244,0.0,0.05274203691146459,0.0035855786246776003,0.006480870663073195,0.001038651216825691,0.021532454629188423,0.025318216363887827,0.0,0.00010457841782172717,0.07057513067700326,0.0002099621699941167,0.0,0.0,0.0002184757045582617,0.0,0.0,0.0,0.0
BOURSI_R3.D0,0.0,0.0036731744602815854,0.02778677507397531,0.0,0.0,0.001179715257365961,0.0,0.0005598982748536823,0.0,0.023699162885721766,0.0,0.0014573648829857289,0.0030538830804680665,0.0,0.033997690764543016,0.009059682317844833,0.0,0.0,0.00039012860315432597,0.0,0.005000978278023056,0.0,0.018727486958154543,0.0,0.0671900267939116,0.0030672859492864367,0.0,0.004330309234405797,0.05827396541350284,0.05422314541416247,0.0011920669207868106,0.00031982924219522713,0.004013108005704368,0.009666227832213431,0.0,0.001060403444747528,0.0,0.0,0.0,0.0,0.0,0.00020485365184156083,0.0,0.0003595122459515782,0.0,0.0,0.0,0.0778054931000849,0.0,0.00017095227777156553,0.0,0.005569417596731595,0.002202669509826866,0.07684718797957131,0.0,0.0173757682176195,0.03960692276570552,0.0001031495296315749,7.673799401890399e-05,0.0,0.0,0.0,0.01962771298045508,0.0025658609746697617,0.00959973909082034,0.005372185184022048,0.045185407008990854,0.017120062504672944,0.0003065577740515468,0.0,0.0,0.04755981720063742,0.0,0.0226834356703688,0.0007890610515128755,0.016455175090741896,0.00020301404239590217,0.0004009034584788981,0.0,0.0,0.0,0.0,2.1024107950384692e-05,0.004357640574741297,0.00015111077589339,0.0,0.0,0.0,0.0,0.004200616768486862,0.006596051068083817,0.0,0.008264051232597464,0.0005171930555794621,0.0,0.0,0.0,0.0,0.020511251117069865,0.000594719453646507,0.00429561945628765,0.0013448859054511575,0.008274694687247345,0.12293413501760958,0.0028835878060699503,0.0,0.00010104711883653642,0.0011102043004550016,0.008741692685095266,0.02929775143223452,0.033244896299244556,0.0024439211485575174,0.0,0.0,0.0
BOURSI_R4.D0,0.0,0.0019354506890161974,0.008682975341523708,0.005498094616405798,0.00014604017477070545,0.0,0.005178234279455748,2.175541182604108e-05,0.0,0.11855594939668915,0.0,0.0006841240272681215,1.1268187663744355e-05,0.0,0.001762857755196283,0.0,0.0007985909633374466,4.9870097878155717e-05,0.0,0.00043622389866574687,0.0002622921702719107,1.9412521321698195e-05,0.0003817795859933979,0.0,0.007880591126893528,0.0043167199711445095,0.00014247005590694594,0.00041268342740782545,9.706260660849098e-06,0.013061502995497095,0.003128316654370204,0.0006157339377842089,0.0,0.023615332187845745,0.0,0.022909118050108215,0.0,0.0,4.6188412799902604e-05,0.0,0.0,0.0002423218178777499,0.0,2.9007215768054775e-05,0.0,0.003971422537290176,0.0,0.05264129107993538,0.0,0.0001548539057156155,1.3276379524609686e-05,0.0,0.019255212959263746,3.625901971006847e-05,0.0,0.01871110453118373,0.018816980868737135,0.06325770891861443,0.00010632260241137,0.00036091670388329586,0.00010543007269542987,0.00021967387633576866,0.001702165734512353,0.009429241750264175,0.01573407166366537,0.005265367492974404,0.0018406194066975569,0.000920979100635739,0.075499534936235,0.0,0.0008301642020388292,0.06264309064297516,0.0002629615675588658,0.015054856549834923,0.0015538942354517847,0.023448763829608525,0.0046805373966046235,0.005048371205786457,0.0,0.0012336991998582569,0.0,0.0,0.0007381220750825003,0.0003186331085906325,0.0008950957388734737,0.00227137656085317,0.0,3.425082784920314e-05,0.006340977366896774,0.010183540926448091,0.0006881404109898533,4.685781008685771e-05,0.00019535244157639967,0.0,0.0,0.0030694096931181544,6.158455039987014e-05,0.0,0.0016532997325646296,0.004978307623085155,0.000546897583442325,0.004408427399457371,0.07035610931570092,0.14278891214796446,0.0,0.0,0.06796836919313204,0.0074985884084711445,0.0009515482434066892,0.002354493390650108,0.03649922176987075,0.01148540708336129,0.0,0.0,3.369299677674055e-05
BOURSI_R5.D0,0.003378895256065349,3.896327555425896e-06,0.018338065639612044,0.034203391934965494,0.00015922991943173885,0.00014351473162485434,0.0,0.0,0.0,0.017254886579203512,0.0,0.0,0.001196302437100935,4.701568583547264e-05,0.01317322370972464,0.0,0.0,0.0,0.0,0.0009203125685915999,0.0016089235252205389,0.0010217469626178544,0.0008338140968611433,0.0018347806458500608,0.011860940589057192,0.0,0.002838734379298137,0.0026636593944743326,6.221136330163368e-05,0.06219382982763427,0.03519877374779176,0.0,0.0,0.041329385401084065,0.00040742598471236926,0.004978597472738046,0.00031534277681913693,0.0,0.0,0.0,0.0,0.0,0.0,0.010236951263955673,0.0,0.0,0.0,0.09519806201862498,0.0,7.545887699008179e-05,0.0,0.00038937300037222925,0.030410576814928862,0.0,0.0,0.005813450590280638,0.04790339913018384,0.0,0.0006128923244684956,0.0,0.0,0.0,0.0,0.002888997004763131,0.0030004319728483123,0.0035600744873926535,0.0008049812729509929,0.0001787115572088671,0.0,0.0,0.0,0.1325798182181367,0.0,0.00011520141805542594,0.00017286706587572954,0.02737390899581509,0.006003591374985422,0.001980373418837809,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010561645226907833,0.003440976741781802,0.0007658881198115529,0.0015372310982007021,0.0,0.00203466224944341,0.0,0.0,0.0,0.12741614518651592,0.0,0.04952336225014476,0.004576886101773635,0.009501454499076441,0.021554613914201312,0.004907294678473752,0.05821399098493707,0.0,0.0819301575493035,0.0008821285585484247,0.0004309338276301056,0.0,0.0002868995856645265,0.0033647385992806346,0.0033009687049568174,0.0,0.0,9.481063718203034e-06
BOURSI_R6.D0,0.0,0.0,0.0131599530749939,0.009022753830265112,0.0,0.0033098614732379756,0.014580871246388712,0.0,0.0,0.027678046686655047,0.0,0.0,0.004653455972590169,0.0,0.0032611194885511126,0.0,0.0,0.0,0.0,0.0,0.00660147660142302,0.0,0.0,0.002478057813097715,0.016260555765806782,0.0006501057905222623,0.0,0.0,0.008943643802762894,0.03656912060017466,0.030382206062226975,0.0,0.0,0.06734151773353354,6.851949156240528e-05,0.0057941715304447375,0.0,0.0,0.0,0.0,0.0,0.00015643369954470925,0.0,0.0,0.0,0.0,0.0,0.019298253225073416,0.0,1.3014875492300446e-05,0.0,0.005398876586570749,0.0,0.008448823340418372,0.0,0.0013439772898078363,0.05361005850824526,0.0,0.00032971017913827793,0.0,0.0,8.293793205877734e-05,0.0,0.003184688994238498,0.0375523816839361,0.0,0.04721120565468276,0.0,0.01603254025105442,0.0,0.003188389301976505,0.3173530652456116,0.0,0.011968326386537227,0.001050377010319777,0.013523348814230026,0.011690420515731046,0.0011104751118577525,0.00011994100943884723,0.0,0.0,0.0,0.0,0.0015721204013787627,3.11336237266795e-05,0.0,0.0,0.0011149410005070713,0.0007743850917918764,0.0,0.0012143389221590522,0.0,0.0,0.0,0.0,0.0,0.04032646411607437,0.0,0.03230840763508744,0.006247395429941317,1.9777506875554598e-05,0.03380767025307303,0.03534929501481787,0.0,0.0011576859347219798,0.0,0.030262265052788128,0.0,0.0,0.001860361614487652,0.01053107582236789,0.0,0.0,0.0,0.0
BOURSI_R7.D0,0.0,0.00012261450710266566,0.02669789761282204,0.004582011548570424,0.0,0.0006219920070244799,0.005976836245390251,3.951664593548157e-06,0.0,0.03855695596276273,0.0,0.00014440511471851692,0.00015795367903925347,0.0,0.00036208538147168394,0.0,0.0,3.500045782856939e-06,0.0,0.0007318482827251187,0.000650782706206044,0.00020232522718966562,0.001762894027533169,1.4451801942118972e-05,0.00043547343820900686,0.005692993822870809,0.0,0.0002097769375660707,6.130725355133283e-05,0.003079701574806088,0.006271630424068932,0.00039437612643610604,0.0009797870097945972,0.011329422389702566,0.0,0.009920710414453984,0.0,0.0,3.725855188202548e-06,6.842024981971952e-05,0.0,0.00012238869769732005,0.0,0.0006838637840891768,0.0,0.004673125643627378,0.0,0.13411125426172932,2.1338988805160044e-05,0.0004748771794418156,0.0,0.005971303914959283,0.017714409135255006,0.0,0.0,0.07453155556599307,0.09543665159878141,0.0,0.0,0.0,0.0,0.0,0.0,0.00038331146557417123,0.01864113093479327,0.004298959458969703,0.10840624060421192,0.0,0.0,0.0,0.00029885874797491344,0.1006320743969733,0.0,0.0025653077494287905,0.00018053461957381436,0.019043862009227277,0.0034579323287599827,0.0008707210670126682,0.0,0.001290500751550155,4.1323121178246444e-05,0.0,0.0,1.975832296774078e-05,0.0,0.0,0.0,2.9806841505620383e-05,0.0007895425857909218,0.0,0.0044306063422861934,0.0,0.003461996898056204,0.0005489426643951743,0.0,0.0,0.0008893503429536809,0.0,0.010868997012202869,0.0016309084301086606,0.001405550643573743,0.044126544945612176,0.0,0.17812387836234353,2.043575118377761e-05,0.0,0.03392007272869332,0.0019070733328463406,0.0034501419042755593,0.0006648957940401455,0.0008087363852452984,0.0,0.0,0.0,1.1403374969953253e-05
BOURSI_R8.D0,0.0,0.0004336125484926631,0.001379729680260176,0.11967882524083119,0.0,0.0,0.0006182159946455214,0.0,0.0,0.008951798924366816,0.0,0.0001526942608687482,0.005244460575222774,0.0007718890648788129,0.030837976315554058,0.0,0.0,0.0,0.0,0.0004400726902986486,0.0013450798287553444,0.0,0.00017207468628670466,0.00011745712374519092,0.02139011680523672,0.0019382383036685587,0.0,0.0005882644280904977,0.026947796377113333,0.029721546354356015,0.0,0.0,0.0,0.008224739328384086,0.0,0.0040005896347612025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11403990449169749,6.166498996622523e-05,0.0002186660120389618,0.0,0.011979256288899093,0.029257786477435422,0.00022081939264095892,0.0,0.009692757613326062,0.04522040535627958,0.0,0.0,0.0,0.0,0.0,0.011032356109639945,0.0,0.007245342678222102,0.0034019498274065266,0.056611984502707116,0.0011209324842749366,0.06436474195550844,0.0004751140655492972,0.0,0.10829762147366802,0.002920179858178335,0.001233104037451596,0.0,0.053031304085334775,0.009711354991252384,0.00010708174448103238,0.0,0.0018064905632010362,0.0,0.0,0.0,0.0006328981351136704,1.9576187290865153e-05,0.05433781882512731,0.0,0.0008417760535072015,0.005840163954483801,0.010085847454126634,0.0023383755718938424,0.0,0.013748747858120414,0.00023413119999874722,0.0002540989110354297,0.0,0.027256904374436095,0.0,0.005166547349805131,0.002395929562528986,0.00010297074514995069,0.0,0.0,0.03794041282655284,0.0,0.020809878613935472,0.014331530953769468,0.0008372735304303025,0.007584206480226977,0.0,4.0718469564999316e-05,0.0,0.0,0.0,0.0001941957779253823
BOURSI_R9.D0,0.0,6.751652832127881e-05,0.019671543730497735,0.002237993010875242,0.00018424181161025977,0.0,0.0029237408220380737,0.00011905343943799162,0.0,0.03603816398219682,0.0,5.17485616757137e-05,0.0008587721431460464,2.1694182297589587e-05,0.000865968262152076,0.00040393509185316804,0.0007344274397330328,0.00196866767454663,0.0,0.0008134789235198593,5.100778471921064e-05,0.0,0.013963645630082558,0.0,0.011003712562455439,0.016274552258533706,0.000671038097312271,0.0016251588172882113,0.11275059161622511,0.06103917461361606,0.1293872779812093,0.0,0.0,0.0028589757509838065,0.0,0.0006517778964431915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00029525252980621927,0.0,0.0,0.0,0.0584077232135582,0.0,9.556022738889462e-05,0.0,0.007097384020255798,0.006244749743320788,0.00011661945800948158,0.0,0.005738164130352196,0.01866154726294556,0.0,0.0,0.0,0.0,0.0,0.00017313015726271494,0.014695956564225687,0.01167930114678623,0.001011266370906176,0.10099488461763945,0.0,0.012421348006643188,0.002592719347760707,0.0,0.11341348116701584,0.00042827490613826753,0.00025747290502456323,0.0,0.04743745143942489,0.002496418343415309,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009200449799767993,0.0032574079283029514,0.0011632314722688037,0.007021824770692486,0.0,0.01088984456171297,0.0004181156793062266,0.0,0.0,0.0,0.0,0.12038218164739913,0.004252059730327559,0.002828709721046681,0.005532439787003346,0.0028193970964506426,0.0,0.0,0.0033927584607840104,0.009581420805969566,3.1535933291130226e-05,0.005620380594268209,0.0,0.0003920826605491191,0.0,0.0,0.0,0.0
